ID;CLASS;EVENTS
388;4;5 10 11 17 21 26 35 38 45 49 53 59 64 69 73 76
389;7;1 10 13 20 24 30 34 39 42 46 50 56 63 69 74 78
390;6;5 10 15 20 23 27 32 37 42 46 54 56 63 69 71 78
391;9;5 8 11 20 21 29 34 40 45 49 54 58 64 66 71 76
392;8;5 7 11 20 21 27 35 37 45 46 50 56 60 69 73 79
393;5;5 10 15 20 24 29 35 39 45 48 51 55 60 66 71 77
394;3;1 7 12 20 25 29 32 39 42 48 54 56 63 66 71 78
395;2;1 6 11 20 23 29 32 38 41 46 50 55 63 66 74 76
396;1;1 6 11 16 23 29 35 40 45 49 53 59 64 68 73 76
397;0;4 10 11 17 21 26 32 36 45 47 54 58 64 69 73 79
398;4;5 10 11 17 21 26 31 38 42 48 54 59 64 68 73 76
399;7;1 7 11 20 23 29 34 39 42 47 50 55 63 67 74 78
400;6;5 10 11 18 21 27 31 37 42 46 54 55 64 67 73 77
401;2;5 6 12 20 25 30 35 39 41 47 50 55 63 66 74 77
402;9;1 8 13 17 25 30 32 40 41 49 53 59 64 69 73 76
403;5;5 10 11 16 25 27 35 36 41 46 50 58 60 69 73 79
404;3;1 7 13 20 25 29 34 39 45 48 54 56 63 66 71 77
405;8;1 8 11 17 23 26 35 36 41 47 50 59 64 69 73 79
406;1;1 6 13 17 25 30 35 39 42 47 50 55 60 66 74 77
407;0;1 7 11 16 21 26 34 36 45 47 54 59 64 69 71 79
408;4;1 8 11 20 22 27 31 38 45 48 54 59 64 68 73 76
409;7;1 7 11 20 25 30 35 39 45 47 50 55 63 68 74 78
410;2;1 7 11 20 24 30 32 39 41 48 50 55 63 66 74 76
411;6;5 10 14 18 22 27 31 37 41 46 54 56 64 69 71 79
412;9;5 10 11 18 25 30 35 40 45 49 54 56 63 66 71 76
413;8;5 10 11 18 23 26 35 36 41 47 50 59 64 69 71 79
414;5;1 7 11 16 25 27 34 36 41 46 50 59 60 69 74 79
415;3;1 9 13 20 24 29 35 39 45 48 53 56 61 66 71 76
416;1;1 6 11 16 24 29 35 40 45 49 50 58 63 67 72 76
417;0;1 6 11 16 22 26 35 36 45 48 53 59 63 69 71 79
418;4;5 10 11 17 22 26 35 38 45 49 50 59 64 69 73 76
419;7;4 10 15 20 25 29 34 38 42 46 50 55 60 69 73 78
420;2;1 7 12 20 23 29 32 39 41 47 50 55 63 66 74 76
421;6;5 10 13 18 22 27 31 37 42 46 54 56 64 69 71 78
422;9;5 6 13 20 21 29 31 39 45 49 53 59 64 68 73 76
423;8;5 9 11 17 25 26 35 36 41 47 50 59 64 69 73 79
424;5;5 8 11 17 25 27 35 36 41 46 50 58 60 69 73 79
425;3;5 7 15 20 25 28 32 39 45 48 54 56 63 66 71 77
426;1;1 6 11 16 24 29 35 40 45 49 50 59 60 68 72 76
427;0;5 10 11 17 21 26 32 36 45 47 54 58 64 69 73 79
428;4;1 10 11 17 22 27 35 39 45 49 50 59 63 68 73 76
429;7;1 9 13 20 25 29 35 39 42 47 50 55 60 68 73 78
430;2;1 6 11 20 23 30 32 39 41 48 50 56 63 66 74 76
431;1;1 6 11 16 24 29 35 40 45 49 53 59 64 68 73 76
432;6;5 10 11 18 21 27 31 37 42 46 54 56 63 68 71 78
433;9;2 9 13 17 25 30 31 40 41 49 54 59 64 68 73 76
434;8;5 10 11 17 25 26 35 36 41 47 50 59 64 69 71 79
435;5;5 8 11 16 23 26 32 36 41 47 50 59 61 69 74 79
436;3;5 8 15 20 24 27 35 40 45 48 51 55 60 66 71 78
437;0;5 6 11 16 21 26 32 36 45 47 54 59 64 69 72 79
438;4;5 10 13 17 22 27 31 38 42 48 54 58 64 69 73 76
439;7;1 10 13 20 25 29 35 39 42 47 50 55 60 68 73 78
440;2;1 7 11 20 23 30 32 39 41 48 50 55 64 66 74 78
441;1;1 6 13 17 25 30 35 40 45 49 50 58 63 67 73 76
442;6;5 10 13 18 22 27 31 37 42 46 54 56 64 69 71 78
443;9;5 7 14 20 22 29 34 39 45 49 54 56 63 66 71 78
444;8;5 10 13 17 23 26 34 36 41 46 50 57 64 69 74 79
445;5;5 10 11 16 22 26 32 36 41 47 50 59 63 69 74 79
446;3;5 6 13 20 25 30 35 39 45 48 53 56 62 66 71 77
447;0;2 7 11 16 22 26 34 36 45 48 53 59 61 69 71 79
448;4;5 10 13 18 21 27 31 39 45 48 54 58 63 67 73 76
449;7;1 10 13 20 25 29 35 39 42 47 51 55 64 68 73 78
450;2;1 7 11 20 22 29 32 39 41 48 50 55 63 66 74 76
451;1;1 6 11 17 25 30 35 40 45 49 50 58 63 67 73 76
452;6;5 10 11 17 21 27 31 37 42 46 54 55 63 67 71 78
453;0;5 10 11 16 21 26 32 36 45 47 54 59 64 69 73 79
454;9;5 10 11 20 23 29 34 40 45 49 54 56 63 66 71 76
455;8;5 9 11 18 21 26 34 36 41 47 50 59 64 69 73 79
456;5;1 6 13 16 25 26 34 36 41 47 50 59 60 69 74 79
457;3;5 6 13 20 25 30 34 39 44 48 54 56 63 66 71 76
458;4;5 10 11 17 21 27 31 37 42 48 53 59 64 68 74 76
459;7;1 9 13 20 25 29 35 38 41 46 50 55 60 69 73 78
460;2;5 10 15 20 25 29 35 39 41 47 50 55 61 66 73 76
461;1;1 6 11 16 23 29 35 40 45 49 53 59 64 68 73 76
462;0;1 10 11 16 22 26 34 36 45 48 53 59 63 69 71 79
463;6;5 10 14 18 22 27 31 38 41 47 50 55 63 67 71 78
464;9;1 6 14 17 25 30 31 40 41 49 54 59 64 69 73 76
465;8;5 10 11 18 22 26 34 36 41 47 50 59 64 69 72 79
466;5;5 10 13 20 22 30 31 39 42 49 53 56 62 66 71 76
467;3;5 10 14 20 25 29 35 39 42 48 52 56 61 66 71 76
468;4;5 10 11 17 21 26 32 37 45 48 53 59 64 68 73 76
469;7;1 6 11 19 23 30 35 40 45 49 50 58 60 67 71 76
470;2;5 6 13 20 25 29 34 39 41 47 50 55 63 66 74 77
471;1;1 7 12 20 23 30 32 40 41 49 50 58 63 67 74 76
472;0;1 6 11 16 22 26 35 36 45 48 53 59 62 69 71 79
473;6;5 8 15 20 24 29 32 39 41 47 50 55 61 68 71 77
474;9;5 10 11 20 22 27 35 40 45 49 54 58 64 66 71 77
475;8;5 7 13 20 23 27 34 37 41 46 50 56 63 69 74 79
476;5;2 7 11 16 22 26 31 36 41 48 50 59 63 69 74 79
477;3;1 6 11 19 25 30 35 40 45 48 54 56 63 66 71 77
478;4;1 10 11 17 21 27 34 39 45 49 53 59 63 68 72 76
479;7;1 10 14 19 25 27 35 38 42 46 50 55 60 68 74 78
480;2;1 10 11 20 22 29 32 38 41 47 50 55 64 66 74 76
481;1;1 6 13 17 25 30 35 40 42 49 50 58 60 67 71 76
482;0;1 10 11 16 21 26 32 36 43 47 54 58 64 69 73 79
483;4;5 10 11 17 21 26 35 39 45 49 53 59 64 69 73 76
484;6;5 10 13 20 22 29 31 38 41 47 50 55 64 67 71 77
485;9;5 10 11 18 23 29 35 40 45 49 54 56 64 66 71 76
486;8;5 6 13 20 21 27 34 38 45 46 50 55 63 69 73 79
487;5;1 9 11 16 24 26 35 36 41 47 50 59 60 69 74 79
488;3;5 7 11 19 25 30 35 40 45 49 50 57 63 66 71 76
489;7;1 9 13 20 25 27 34 37 41 46 50 56 64 69 73 78
490;2;5 7 13 20 24 29 32 39 41 47 50 56 63 66 74 76
491;1;3 10 13 17 22 30 32 39 42 47 50 55 63 67 74 78
492;0;2 7 11 16 22 26 34 36 45 48 53 59 63 69 71 79
493;4;5 10 11 18 21 27 35 39 45 49 50 59 63 69 73 76
494;6;5 10 13 17 22 27 31 37 41 46 53 56 64 68 71 78
495;9;5 6 14 20 22 29 34 39 45 49 53 56 63 66 71 76
496;8;5 9 11 19 23 26 34 36 41 47 50 59 64 69 73 79
497;5;5 7 15 20 25 30 32 40 45 49 54 58 63 66 71 76
498;3;1 7 13 20 25 29 34 39 45 48 53 55 61 66 71 77
499;7;1 7 13 20 25 29 35 38 42 47 50 55 60 68 73 78
500;2;1 9 14 20 25 29 32 39 41 48 50 56 64 66 74 76
501;1;1 6 11 16 23 29 35 40 45 49 52 59 63 68 73 76
502;0;5 10 11 17 21 26 31 36 42 47 54 58 64 69 73 79
503;4;5 10 11 17 22 27 31 38 45 48 54 58 64 67 73 76
504;6;5 10 13 20 21 29 31 38 41 47 53 55 64 67 73 78
505;7;1 10 13 20 24 27 32 37 41 46 50 58 63 69 74 78
506;9;4 7 13 16 25 28 32 40 41 49 54 59 64 67 71 76
507;8;5 10 15 18 25 27 35 37 45 46 53 57 63 69 71 79
508;5;5 9 15 20 22 29 31 39 45 49 53 56 60 66 71 77
509;3;1 7 12 20 25 29 32 39 42 48 54 56 64 66 71 77
510;2;1 7 11 20 25 30 35 40 44 48 50 57 60 66 73 76
511;1;1 6 11 17 25 30 35 40 45 49 53 58 64 67 73 76
512;0;5 10 11 18 21 27 31 36 42 46 53 57 64 69 73 79
513;4;1 10 11 17 21 26 32 37 45 48 54 59 64 68 73 76
514;7;1 10 13 20 24 27 34 38 42 46 50 56 63 69 74 78
515;6;5 10 13 18 22 27 31 37 41 46 53 56 64 68 71 78
516;9;5 10 11 20 21 27 35 40 43 49 54 58 64 66 71 76
517;8;5 6 13 20 21 28 35 38 45 46 50 56 63 69 73 79
518;5;5 8 14 20 22 29 34 39 45 48 53 55 63 66 71 76
519;3;5 6 13 20 25 30 35 39 45 48 54 56 63 66 71 77
520;2;1 6 11 20 23 30 32 39 41 47 50 55 63 66 74 78
521;1;1 6 11 16 24 29 35 40 45 49 53 59 64 68 73 76
522;0;1 6 11 16 23 26 35 37 45 49 50 59 60 69 71 78
523;4;4 10 11 17 21 26 34 37 45 49 54 59 64 69 73 76
524;7;1 10 14 20 25 29 34 38 41 46 50 55 60 68 73 78
525;6;5 10 13 20 22 27 31 37 41 46 50 56 61 69 73 77
526;2;1 6 11 20 22 30 31 38 41 46 50 55 63 66 74 77
527;8;5 9 14 17 25 26 31 36 41 48 53 59 64 69 71 79
528;5;5 10 11 16 24 27 35 37 41 46 50 58 60 69 74 79
529;3;5 7 14 20 25 29 34 39 45 48 53 55 60 66 71 78
530;9;5 7 14 20 21 28 35 39 45 49 53 58 64 66 71 76
531;1;1 6 13 17 25 30 35 40 45 49 53 58 64 67 73 76
532;0;1 6 11 16 22 26 34 36 45 48 54 59 63 69 71 79
533;4;5 10 11 17 21 26 32 38 45 48 52 59 63 68 73 76
534;7;1 9 12 19 25 30 35 40 44 48 50 55 63 69 74 78
535;2;1 8 11 20 23 29 32 38 41 47 50 56 64 67 74 76
536;6;5 10 12 17 21 26 31 36 45 46 54 58 62 69 71 78
537;9;5 10 11 20 21 27 35 40 45 49 53 59 64 68 73 76
538;8;1 7 11 16 25 26 35 36 41 47 50 58 64 69 73 79
539;5;5 10 12 20 22 27 31 38 45 48 54 56 62 66 71 77
540;3;1 7 11 20 25 30 34 39 43 48 54 56 63 66 71 77
541;1;1 6 11 17 24 29 35 40 45 49 50 59 63 68 73 76
542;0;1 7 11 16 22 26 35 36 45 48 53 59 60 69 71 79
543;4;5 10 11 16 21 26 35 37 45 49 50 59 64 69 73 76
544;7;1 10 13 20 25 30 35 39 42 48 50 55 60 67 73 78
545;2;2 7 13 20 25 27 34 37 41 47 50 56 63 66 74 76
546;6;5 10 12 17 22 27 31 37 41 46 54 56 64 69 73 78
547;9;5 9 11 16 25 29 32 40 41 49 54 59 64 69 73 76
548;8;5 10 14 16 25 30 32 40 41 48 50 55 64 69 71 78
549;5;2 10 11 16 23 26 31 36 41 48 50 59 63 69 74 79
550;3;5 6 11 19 25 30 35 39 42 48 54 56 63 66 71 76
551;1;2 6 13 17 25 30 35 40 45 48 50 56 60 66 74 77
552;0;5 10 11 17 21 26 32 36 44 47 54 59 64 69 73 79
553;4;2 10 11 17 21 27 31 37 45 48 54 59 64 68 73 76
554;7;1 7 12 20 24 29 34 38 42 46 50 56 63 69 74 78
555;2;1 6 11 20 23 28 32 37 41 46 50 55 63 66 74 76
556;6;5 10 13 18 22 27 31 38 41 46 50 55 63 68 71 78
557;1;1 6 12 17 25 30 35 40 45 49 53 58 64 67 73 76
558;9;5 10 12 17 23 27 35 40 45 49 53 57 64 66 71 77
559;8;5 10 11 18 23 26 34 36 41 47 50 59 64 69 71 79
560;5;1 10 15 20 22 30 31 40 41 48 54 58 64 66 71 78
561;3;1 8 13 20 25 29 34 39 45 48 53 56 63 66 71 76
562;0;1 6 11 16 23 26 35 38 45 49 50 59 60 69 71 78
563;4;5 10 11 18 21 27 32 38 45 48 54 59 64 68 73 76
564;7;1 10 13 20 24 27 34 37 42 46 50 56 60 69 74 78
565;2;5 7 15 20 25 27 34 38 41 47 50 56 63 67 74 76
566;1;1 6 13 17 25 30 35 40 42 48 50 55 60 66 74 76
567;6;5 10 14 20 22 27 31 37 41 46 54 56 64 69 71 79
568;9;2 6 15 17 25 30 31 40 41 49 54 59 62 69 71 76
569;8;5 10 11 17 25 27 32 40 41 48 50 56 63 66 73 78
570;5;5 9 14 20 22 29 34 39 45 48 53 55 61 66 71 76
571;3;1 7 13 20 24 29 32 39 45 48 54 56 63 66 71 77
572;0;1 7 11 16 22 26 33 36 45 47 54 59 64 69 73 79
573;4;1 10 11 17 21 27 34 39 45 49 53 59 63 68 73 76
574;7;1 7 11 20 25 30 35 39 42 48 50 55 60 68 73 78
575;2;1 6 12 20 23 27 32 38 41 47 50 55 64 66 74 78
576;1;5 6 15 20 25 29 34 37 41 46 50 56 63 66 74 77
577;6;5 10 11 18 21 27 31 37 42 46 54 56 63 68 71 76
578;0;5 6 11 16 21 26 32 36 45 48 54 59 63 69 71 79
579;9;5 6 15 20 22 29 31 39 45 49 54 59 64 67 71 76
580;5;5 10 11 16 23 26 32 36 41 46 50 59 63 69 74 79
581;3;1 8 14 20 25 29 34 39 45 48 53 56 61 66 71 77
582;8;5 7 11 20 21 27 32 38 44 46 50 56 63 69 73 79
583;4;1 10 11 17 21 27 31 38 41 47 54 58 64 67 73 76
584;7;1 7 12 20 24 29 34 38 41 46 50 56 63 69 74 78
585;2;1 10 12 20 23 29 32 39 41 48 50 55 63 66 74 76
586;1;1 6 11 16 23 29 35 40 45 49 53 59 64 68 73 76
587;0;5 7 11 19 21 27 31 36 42 46 54 58 64 69 73 79
588;6;5 10 11 17 21 26 31 37 42 46 54 56 64 68 73 78
589;9;5 7 13 20 21 29 34 40 45 49 53 56 63 66 71 77
590;8;1 6 14 16 25 26 32 36 41 48 51 59 64 69 71 79
591;5;2 7 11 16 22 26 31 36 41 47 50 59 63 69 74 79
592;3;5 10 15 19 25 27 34 39 45 48 53 56 63 66 71 76
593;4;5 10 11 17 21 26 32 37 45 48 53 59 64 69 73 76
594;7;1 10 11 20 23 30 35 40 45 49 50 58 62 67 72 76
595;2;1 6 11 20 23 29 32 38 41 47 50 55 63 66 74 78
596;1;1 6 11 17 25 30 35 40 45 49 50 58 60 67 71 76
597;0;1 7 11 16 22 26 34 36 45 48 54 59 64 69 71 79
598;6;5 10 13 19 22 27 31 37 41 46 53 56 64 69 72 78
599;9;5 10 15 18 23 30 34 40 45 49 53 56 62 66 71 78
600;8;5 10 11 18 23 27 34 37 41 46 50 56 63 69 74 79
601;5;5 10 11 17 23 27 35 37 41 46 50 58 60 69 74 79
602;3;1 7 13 20 24 29 32 39 45 48 54 56 63 66 71 77
603;4;5 10 11 17 21 26 32 38 45 49 54 59 64 68 73 76
604;7;1 7 12 20 25 29 34 38 41 46 50 56 63 69 74 78
605;2;1 7 13 20 23 27 32 37 41 46 50 56 64 66 74 76
606;1;5 9 15 20 25 29 34 40 41 49 50 58 60 67 71 76
607;0;1 6 11 16 22 26 35 37 45 49 53 59 63 69 72 79
608;4;5 10 11 17 21 27 31 37 42 48 54 58 64 67 73 76
609;6;5 10 13 17 22 27 31 37 41 46 50 55 63 67 71 78
610;9;5 9 11 16 25 30 31 40 42 49 54 59 64 68 71 76
611;8;5 7 13 17 25 26 31 36 41 48 50 59 64 69 71 79
612;5;5 9 15 20 25 30 34 40 42 49 50 56 60 66 71 76
613;3;1 6 11 20 25 30 32 39 45 48 54 56 63 66 71 77
614;7;1 7 13 20 25 30 35 39 42 47 50 55 63 69 74 78
615;2;1 6 12 20 23 29 32 39 41 47 50 56 63 66 74 78
616;1;1 6 13 20 23 30 34 39 42 47 50 55 60 66 74 76
617;0;1 6 11 16 24 26 35 36 45 49 50 59 60 69 71 79
618;4;5 10 15 18 22 27 31 38 41 47 54 58 64 68 73 76
619;6;5 10 12 20 21 27 31 37 42 46 54 56 61 69 71 77
620;9;5 10 15 17 25 30 32 40 45 49 54 58 64 66 71 76
621;8;5 7 14 16 25 26 32 36 41 47 50 59 64 69 73 79
622;5;1 7 11 16 25 27 35 36 41 46 50 58 60 69 73 79
623;3;5 7 13 20 25 29 34 39 45 48 54 56 60 66 71 78
624;7;1 10 11 20 23 27 32 37 41 46 50 58 63 69 74 79
625;2;5 10 15 20 25 27 32 37 41 46 50 56 63 68 74 77
626;1;5 6 14 20 23 27 32 37 41 46 50 55 63 66 74 77
627;0;1 6 11 16 22 26 35 36 45 48 53 59 63 69 71 79
628;4;5 10 11 19 21 27 32 37 45 48 54 59 64 69 73 76
629;6;5 10 13 17 22 27 31 37 42 46 54 56 63 68 71 78
630;7;1 9 13 20 25 29 35 38 42 46 50 55 60 68 73 78
631;9;5 6 13 16 22 29 35 40 45 49 53 58 63 66 71 76
632;8;5 10 11 18 23 27 35 37 42 46 50 56 64 69 73 79
633;3;1 7 12 20 25 30 34 39 45 48 53 56 62 66 71 77
634;5;1 8 11 16 23 26 32 36 41 47 50 59 60 69 74 79
635;2;1 8 11 20 23 30 32 39 41 48 50 55 63 66 74 77
636;1;1 6 13 18 23 30 33 39 42 47 50 55 63 66 74 77
637;0;5 10 11 18 21 26 31 36 42 46 54 57 64 69 73 79
638;4;1 10 11 16 22 27 35 40 45 49 53 59 64 69 73 76
639;7;1 10 13 20 23 29 32 37 42 46 50 58 63 69 74 78
640;6;5 10 13 19 22 27 31 37 41 46 50 55 62 68 71 78
641;9;1 10 11 17 25 29 32 40 41 49 53 59 64 68 73 76
642;8;5 7 11 20 21 27 35 38 45 46 50 56 64 69 73 79
643;5;5 10 13 19 22 29 32 40 45 49 53 56 63 66 71 77
644;3;1 9 12 20 25 30 35 40 44 49 50 58 62 67 71 76
645;2;1 6 11 20 25 30 35 39 41 48 50 56 63 66 74 76
646;1;1 6 11 16 23 29 35 40 45 49 53 59 63 68 73 76
647;0;5 6 11 16 22 26 34 37 45 49 53 59 60 69 71 78
648;4;1 10 11 19 22 28 31 39 41 48 54 58 64 67 73 76
649;7;1 10 14 20 25 29 35 38 45 47 50 55 60 68 74 78
650;6;5 10 13 17 22 27 31 37 41 46 53 56 64 69 72 78
651;9;1 10 14 19 22 27 31 40 44 49 54 58 64 66 71 77
652;8;5 9 11 20 22 27 35 38 45 46 50 56 60 69 73 79
653;5;1 9 11 16 25 26 34 36 41 47 50 59 60 69 74 79
654;3;1 9 13 20 25 29 34 39 45 48 54 56 63 66 71 76
655;2;2 10 13 20 23 27 32 37 41 47 50 55 64 66 74 76
656;1;5 10 11 16 22 29 33 40 41 47 50 55 60 66 74 76
657;0;5 7 11 16 21 26 32 36 45 48 54 59 64 69 71 79
658;4;5 10 11 18 21 27 35 39 45 49 53 59 64 69 73 76
659;7;1 9 13 20 24 27 34 37 41 46 50 56 60 69 74 78
660;2;1 7 11 20 23 29 32 39 41 48 50 55 63 66 74 76
661;6;5 10 13 17 22 26 31 36 42 46 54 56 63 67 71 77
662;9;5 7 11 18 21 30 34 40 45 49 53 59 64 68 73 76
663;8;5 8 11 17 24 26 34 36 41 47 50 58 64 69 73 79
664;5;1 9 11 16 24 26 32 36 41 47 50 59 60 69 74 79
665;3;1 7 13 20 25 29 34 39 42 48 54 56 63 66 71 76
666;1;2 6 13 20 23 30 32 39 41 47 50 55 63 66 74 76
667;0;1 10 11 16 21 26 32 36 45 48 54 59 64 69 71 79
668;4;1 10 11 17 21 26 32 37 45 48 53 59 64 68 73 76
669;7;1 8 12 20 25 30 35 39 42 47 50 55 60 68 73 78
670;2;5 6 13 20 25 30 35 39 41 47 50 55 61 67 74 77
671;6;5 10 13 18 22 27 31 37 41 46 50 55 63 67 71 77
672;9;5 10 13 20 23 29 35 40 45 49 53 56 63 66 71 76
673;8;5 10 11 18 22 26 34 36 41 46 50 58 64 69 73 79
674;5;4 10 11 16 24 26 32 36 41 47 50 59 63 69 74 79
675;3;1 6 13 20 25 30 35 39 45 48 53 56 62 66 71 77
676;1;1 6 13 16 25 27 35 40 45 49 50 59 64 68 73 76
677;0;5 10 11 17 21 26 31 36 45 46 54 58 64 69 71 79
678;4;1 6 11 20 21 27 34 38 45 49 50 59 63 69 73 76
679;7;1 10 13 20 25 29 35 38 42 46 50 55 64 68 72 78
680;2;1 6 11 20 23 30 32 39 41 47 50 56 63 66 74 76
681;6;5 10 13 18 22 27 31 37 41 46 50 56 63 69 71 78
682;1;1 6 11 16 23 29 35 40 45 49 53 59 64 68 73 76
683;9;1 7 11 19 23 30 35 40 45 49 53 58 64 67 73 76
684;8;5 10 11 16 23 26 31 36 41 48 54 59 64 69 71 79
685;5;5 7 11 17 24 26 32 36 41 47 50 59 60 69 74 79
686;3;1 8 13 20 25 29 32 39 45 48 54 56 63 66 71 76
687;0;1 6 11 16 23 26 35 37 45 49 50 59 60 69 71 78
688;4;5 10 12 18 22 27 31 38 42 47 53 57 64 67 74 76
689;7;1 10 13 20 25 29 34 38 42 46 50 55 60 68 74 78
690;2;1 6 12 20 25 29 34 38 41 46 50 56 63 67 74 76
691;1;1 6 13 18 24 30 34 39 42 48 50 55 60 66 74 76
692;6;5 10 13 18 22 27 31 37 41 46 53 55 64 68 71 78
693;9;5 6 13 20 21 29 32 39 45 49 54 58 64 66 71 76
694;8;5 9 13 20 22 27 32 37 41 46 50 56 61 69 74 79
695;5;5 10 14 20 23 29 33 39 45 48 50 56 60 66 71 78
696;3;1 9 14 20 25 29 32 39 45 49 54 56 63 66 71 77
697;0;5 7 13 20 22 29 31 38 41 46 53 55 64 69 73 79
698;4;1 10 11 17 23 27 35 40 45 49 50 59 63 68 73 76
699;7;1 9 13 20 25 30 34 39 41 48 50 55 60 67 73 78
700;2;1 7 11 20 25 30 35 39 42 48 50 56 60 66 74 76
701;1;2 6 12 20 22 30 32 38 42 46 54 56 61 66 71 77
702;6;5 10 13 17 22 27 31 37 41 46 53 56 63 68 71 77
703;0;5 10 11 17 22 26 34 36 45 47 54 59 63 69 73 78
704;8;5 8 11 19 22 27 35 37 41 46 50 57 61 69 73 79
705;5;5 7 11 16 23 26 32 36 41 47 50 59 61 69 74 79
706;3;1 6 11 20 25 30 34 39 45 48 54 56 63 66 71 78
707;9;5 10 11 17 23 27 34 40 45 48 54 56 64 66 71 76
708;4;2 10 11 17 21 27 31 38 41 48 50 56 64 67 74 76
709;7;1 7 14 20 25 27 35 37 42 46 50 56 60 69 74 78
710;2;2 6 13 20 23 27 32 38 41 47 50 55 63 66 74 78
711;1;1 7 15 20 25 30 35 40 42 49 50 58 60 67 71 76
712;0;2 9 11 16 21 26 34 36 45 48 54 59 64 69 71 79
713;6;5 10 13 18 21 27 31 37 41 46 53 56 64 69 71 78
714;9;5 10 11 18 22 29 32 40 45 48 54 56 64 66 71 76
715;8;5 6 14 16 23 26 31 36 42 48 54 59 64 69 72 79
716;5;5 7 15 20 25 30 32 40 42 49 53 58 63 66 71 78
717;3;5 7 14 20 25 29 33 39 45 48 53 56 63 66 71 77
718;4;5 10 11 17 21 26 32 37 45 48 53 59 63 68 71 76
719;7;4 9 14 20 25 27 34 37 41 46 50 58 61 69 74 78
720;2;1 6 12 20 24 29 32 38 41 47 50 55 63 66 74 77
721;1;1 6 11 16 24 29 35 40 45 49 53 59 64 68 73 76
722;0;5 10 11 18 21 27 31 37 42 46 53 56 64 69 73 79
723;6;5 10 11 17 21 27 31 37 42 46 54 56 64 69 71 78
724;9;5 10 11 18 22 27 35 40 45 49 53 59 64 68 73 76
725;8;5 10 12 16 25 26 34 40 42 48 50 55 64 67 71 78
726;5;5 7 15 20 25 30 34 40 41 49 50 58 60 66 71 76
727;3;1 7 11 20 25 30 32 39 45 48 54 56 63 66 71 77
728;4;1 10 11 18 21 27 31 37 42 48 53 58 64 67 74 76
729;7;1 10 14 19 25 27 34 37 41 46 50 56 60 68 74 78
730;2;1 6 11 20 24 29 34 39 41 47 50 55 63 66 74 76
731;1;1 6 11 20 22 30 32 39 41 47 50 55 63 66 74 77
732;0;5 6 11 16 22 26 34 36 45 48 53 59 61 69 71 79
733;6;5 10 13 17 22 27 31 37 41 46 53 56 64 69 72 78
734;4;1 10 11 17 21 26 34 37 45 48 53 59 64 69 73 76
735;9;5 10 11 18 24 27 35 40 45 49 53 56 63 66 71 76
736;8;5 7 11 17 22 26 32 36 41 48 50 59 64 69 72 79
737;5;5 9 13 20 22 29 33 39 45 48 53 56 60 66 71 77
738;3;5 7 14 20 25 29 34 39 45 48 53 56 61 66 71 77
739;7;1 10 13 20 24 29 33 37 41 46 50 58 63 69 74 78
740;2;1 6 11 20 24 30 34 40 41 48 50 56 63 66 74 77
741;1;1 6 15 17 25 30 35 40 45 48 50 55 60 66 74 76
742;0;5 8 11 18 21 27 31 37 44 46 54 57 64 69 73 79
743;4;1 10 11 17 21 26 32 38 45 48 54 59 64 68 73 76
744;6;5 10 13 18 22 27 31 37 41 46 50 56 63 69 71 78
745;9;5 7 15 20 22 29 34 39 45 49 53 56 63 66 71 76
746;8;1 6 15 17 25 30 31 40 41 49 50 56 60 66 73 78
747;5;1 10 11 16 25 26 34 36 41 47 50 59 61 69 74 79
748;3;1 7 13 20 25 29 33 39 45 48 54 56 62 66 71 78
749;7;1 7 13 20 25 29 34 38 41 47 50 55 60 69 73 78
750;2;1 7 13 20 23 27 32 37 41 47 50 56 64 66 74 76
751;1;1 6 11 16 23 29 35 40 45 49 50 59 60 68 71 76
752;0;5 10 11 17 21 26 31 36 45 47 54 58 64 69 71 79
753;4;1 10 11 18 22 27 35 39 45 49 53 59 64 68 73 76
754;6;5 10 11 20 21 27 31 37 42 46 54 56 63 67 71 76
755;7;1 10 13 20 25 30 35 39 45 47 50 55 60 67 73 78
756;9;5 7 13 16 21 27 31 40 45 49 53 59 64 68 73 76
757;5;5 9 15 20 23 30 31 40 41 49 51 58 63 67 71 76
758;3;1 9 13 20 25 30 35 40 42 49 50 58 60 67 71 76
759;8;5 10 13 17 25 26 34 36 41 48 53 59 64 69 71 79
760;2;1 7 11 20 23 30 34 40 42 48 50 56 63 66 74 76
761;1;1 6 13 18 25 30 35 40 45 49 53 58 64 67 73 76
762;0;2 10 11 16 22 26 34 36 45 47 54 59 64 69 71 79
763;4;5 10 12 17 21 27 34 38 45 48 50 59 64 69 73 76
764;7;1 10 11 20 23 27 34 37 42 46 50 58 63 69 74 79
765;6;5 10 11 17 21 27 31 37 41 46 54 55 64 68 73 78
766;9;1 7 12 16 25 30 32 40 42 49 53 59 64 66 71 76
767;8;5 6 13 20 22 29 34 38 42 46 50 56 61 69 74 79
768;5;5 10 13 20 21 29 31 39 45 48 54 55 62 66 71 78
769;3;5 8 15 20 25 29 35 39 45 48 53 56 62 66 71 76
770;2;4 6 13 20 23 29 32 39 41 47 50 55 63 66 74 77
771;1;1 6 12 19 23 30 32 39 41 47 50 55 63 66 74 77
772;0;5 6 11 16 21 26 32 36 45 48 54 59 63 69 71 78
773;4;1 10 11 17 22 27 31 37 42 47 53 58 64 67 74 76
774;7;1 10 14 20 24 27 34 37 41 46 50 58 61 69 74 78
775;6;5 10 13 19 22 27 31 38 41 47 50 55 64 67 73 78
