ID;CLASS;EVENTS
440;1;1 2 9 14 24 25 32 43 45 51 52 56 61 66
441;0;1 2 9 17 23 25 34 43 45 51 52 56 61 66
442;1;1 2 9 15 23 26 29 42 45 50 52 56 61 66
443;1;1 2 9 16 23 26 33 44 45 51 52 56 61 66
444;1;1 2 9 17 23 25 35 43 45 51 52 56 61 66
445;1;1 2 9 17 23 27 31 42 45 50 52 56 61 69
446;0;1 2 9 17 23 25 36 43 49 51 55 56 61 66
447;1;1 2 9 14 24 27 33 42 45 51 52 56 61 66
448;1;1 2 9 16 23 27 35 42 45 51 52 56 61 72
449;1;1 6 9 14 24 25 30 43 45 51 52 56 61 66
450;0;1 2 9 21 24 25 34 43 45 51 52 58 61 66
451;1;1 3 9 17 23 25 30 43 45 51 52 56 61 66
452;1;1 2 9 16 23 27 31 42 45 51 52 56 61 66
453;1;1 2 9 15 23 26 32 42 45 50 52 56 61 66
454;0;1 7 9 17 23 25 29 43 45 51 52 56 61 66
455;1;1 2 9 14 24 27 32 44 45 50 52 56 61 66
456;1;1 2 9 17 23 25 32 43 45 51 52 56 61 72
457;1;1 2 9 15 23 25 33 43 45 51 52 56 61 66
458;0;1 4 9 14 24 25 32 43 45 51 52 56 61 66
459;1;1 2 9 16 23 25 38 43 45 51 52 56 61 66
460;1;1 2 9 16 23 27 32 42 49 50 52 56 61 66
461;1;1 2 9 16 23 25 30 43 45 51 52 56 61 66
462;0;1 2 9 14 24 25 34 43 45 51 52 56 61 66
463;1;1 2 9 15 23 27 36 42 45 50 52 56 61 66
464;1;1 2 9 14 24 25 30 42 45 51 52 56 61 66
465;1;1 2 9 17 23 26 31 44 45 51 52 56 61 66
466;1;1 2 9 14 24 27 29 42 45 51 52 56 61 66
467;0;1 7 9 22 24 27 34 42 45 50 52 56 61 66
468;1;1 2 9 17 23 26 33 42 45 50 52 56 61 66
469;1;1 2 9 15 23 27 30 44 45 51 52 56 61 66
470;1;1 9 16 23 27 42 45 50 52 56 61 66
471;0;1 2 9 16 23 25 31 43 45 51 52 56 61 66
472;1;1 2 9 20 23 27 31 44 45 51 52 56 61 66
473;1;1 2 9 17 23 27 35 42 45 51 52 56 61 66
474;1;1 2 9 21 24 25 33 43 46 51 52 56 61
475;0;1 6 9 22 24 25 34 43 45 51 52 57 61 66
476;1;1 2 9 16 23 27 31 44 45 51 52 56 61 66
477;1;1 3 9 19 24 27 37 42 45 50 52 56 61 66
478;1;1 2 9 17 23 27 31 42 47 50 52 56 61 66
479;0;1 2 9 15 23 25 31 43 46 51 52 56 61
480;1;1 2 9 14 24 27 33 42 45 51 52 56 61 66
481;1;1 3 9 19 24 25 33 43 45 51 52 56 61 66
482;1;1 2 9 20 23 25 29 43 45 51 52 56 61 66
483;0;1 2 9 17 23 25 38 43 45 51 52 57 61 66
484;1;1 2 9 15 23 25 31 43 45 51 52 56 61 66
485;1;1 2 9 17 23 27 31 42 45 51 52 56 61 66
486;1;1 9 14 24 27 42 45 51 52 56 61 66
487;0;1 2 9 19 24 25 30 43 45 51 52 56 61 66
488;1;1 2 9 17 23 27 29 44 49 51 52 56 61 66
489;1;1 2 9 14 24 25 31 43 45 51 52 56 61 66
490;1;1 3 9 14 24 26 32 42 45 51 52 56 61 66
491;1;1 2 9 17 23 25 31 43 45 51 52 56 61 66
492;0;1 2 9 14 24 25 33 43 45 51 55 56 61 66
493;1;1 2 9 15 23 27 33 42 47 50 52 56 61 66
494;1;1 2 9 17 23 27 38 44 45 50 52 56 61 66
495;1;1 2 9 14 24 25 37 43 45 51 52 56 61 66
496;0;1 3 9 20 23 25 37 43 45 51 52 56 61 66
497;1;1 9 16 23 26 42 47 51 52 56 61 66
498;1;1 2 9 15 23 26 32 44 45 50 52 56 61 66
499;1;1 7 9 15 23 26 30 44 45 50 52 56 61 66
500;0;1 2 9 14 24 25 36 43 46 51 52 56 61 81
501;1;1 2 9 17 23 27 30 44 46 51 52 56 61
502;1;1 2 9 16 23 27 31 42 45 51 52 56 61 72
503;1;1 7 9 15 23 27 32 42 49 50 52 56 61 66
504;0;1 2 9 21 24 25 36 41 45 50 52 56 61 66
505;1;1 9 15 23 27 42 45 50 52 56 61 66
506;1;1 2 9 17 23 26 32 42 49 51 52 56 61 66
507;1;1 2 9 17 23 26 37 44 45 51 52 56 61 66
508;0;1 2 9 21 24 25 33 43 49 51 52 57 61 66
509;1;1 2 9 17 23 27 36 42 45 50 52 56 61 66
510;1;1 2 9 16 23 25 31 41 45 50 52 56 61 83
511;1;1 2 9 14 24 27 33 42 45 51 53 56 61 66
512;0;1 4 9 21 24 25 33 43 45 51 55 56 61 66
513;1;1 2 9 16 23 27 32 42 45 50 52 56 61 66
514;1;1 2 9 17 23 27 35 42 45 50 52 56 61 66
515;1;1 6 9 21 24 26 34 44 45 50 52 56 61 66
516;1;1 2 9 15 23 25 30 43 45 51 52 56 61 66
517;0;1 2 9 15 23 25 38 43 45 51 54 56 61 66
518;1;1 5 9 15 23 26 36 44 45 50 52 56 61 66
519;1;1 2 9 17 23 27 36 44 45 50 52 56 61 66
520;1;1 2 9 16 23 25 31 43 46 51 52 56 61 76
521;0;1 2 9 14 24 25 34 43 45 51 52 56 61 66
522;1;1 2 9 17 23 26 35 42 45 50 52 56 61 66
523;1;1 2 9 14 24 27 30 44 45 51 52 56 61 66
524;1;1 3 9 17 23 25 37 43 45 51 52 56 61 66
525;0;1 2 9 16 23 25 38 43 45 51 52 56 65 66
526;1;1 2 9 17 23 25 35 43 45 51 52 56 61 66
527;1;1 2 9 15 23 27 32 44 45 51 52 56 61 66
528;1;1 2 9 14 24 27 33 44 45 50 52 56 61 66
529;0;1 2 9 15 23 25 32 43 45 51 52 56 61 66
530;1;1 6 9 18 24 27 34 44 45 50 52 56 61 66
531;1;1 2 9 17 23 27 31 42 45 50 52 56 61 66
532;1;1 2 9 17 23 27 32 44 45 51 52 56 61 66
533;0;1 2 9 16 23 25 30 43 49 51 52 56 61 90
534;1;1 2 9 16 23 26 31 44 45 51 52 56 61 66
535;1;1 9 17 23 27 44 45 50 52 56 61 66
536;1;1 2 9 20 23 26 38 44 45 51 52 56 61 66
537;1;1 2 9 15 23 27 31 44 46 51 52 56 61 66
538;0;1 2 9 15 23 25 33 43 45 51 52 56 61 66
539;1;1 3 9 17 23 25 37 43 45 51 52 56 61 66
540;1;1 2 9 16 23 25 35 41 45 50 52 56 61 80
541;1;1 2 9 15 23 25 31 43 45 51 52 56 61 66
542;0;1 6 9 21 24 25 34 41 45 50 52 56 61 66
543;1;1 2 9 15 23 27 31 42 45 50 52 56 61 66
544;1;1 9 20 23 27 44 45 50 52 56 61 66
545;1;1 9 15 23 27 44 45 51 52 56 61 66
546;0;1 2 9 18 24 25 38 43 49 51 55 56 61 66
547;1;1 2 9 17 23 27 31 42 45 51 52 56 61 66
548;1;1 3 9 15 23 27 30 42 45 51 52 56 61 66
549;1;1 3 9 17 23 25 32 43 49 51 52 56 61 66
550;0;1 2 9 14 24 25 30 43 45 51 52 56 61 66
551;1;1 2 9 15 23 26 36 42 45 50 52 56 61 66
552;1;1 5 9 19 24 27 33 42 45 50 52 56 61 83
553;1;1 2 9 17 23 25 31 43 45 51 52 56 61 66
554;0;1 6 9 14 24 27 34 44 45 51 52 56 61 66
555;1;1 2 9 17 23 27 36 44 45 50 52 56 61 66
556;1;1 2 9 20 23 25 35 43 45 51 52 56 61 66
557;1;1 2 9 21 24 27 34 44 45 50 52 56 61 66
558;0;1 2 9 21 24 25 34 41 45 50 55 56 61 66
559;1;1 6 9 15 23 25 35 43 45 51 52 56 61 66
560;1;1 6 9 20 23 25 37 43 45 51 52 56 61 66
561;1;1 3 9 17 23 27 30 44 45 51 52 58 61 66
562;1;1 2 9 16 23 26 31 42 49 50 52 56 61 66
563;0;1 2 9 14 24 27 34 42 45 50 52 56 61 66
564;1;1 2 9 20 23 25 30 43 49 51 52 56 61 66
565;1;1 2 9 14 24 27 34 44 45 51 53 56 61 66
566;1;1 2 9 17 23 25 30 43 45 51 52 56 61 66
567;0;1 2 9 21 24 25 32 43 45 51 55 56 61 66
568;1;1 2 9 15 23 25 32 43 45 51 52 56 61 66
569;1;1 2 9 17 23 27 31 44 49 51 52 56 61
570;1;1 2 9 17 23 25 32 43 45 51 52 56 61 66
571;0;1 2 9 15 23 25 29 43 45 51 52 56 61 66
572;1;1 2 9 17 23 25 30 43 45 51 52 56 61 66
573;1;1 3 9 17 23 26 34 44 46 50 52 56 61 72
574;1;1 2 9 16 23 27 31 42 45 51 52 56 61 72
575;0;1 2 9 17 23 25 32 41 45 50 52 56 61 66
576;1;1 2 9 17 23 27 32 42 45 50 52 56 61 66
577;1;1 2 9 16 23 25 35 43 49 51 52 56 61 66
578;1;1 2 9 17 23 26 31 44 45 50 52 56 61 66
579;0;1 2 9 17 23 25 35 43 45 51 52 56 61 66
580;1;1 2 9 17 23 27 33 42 45 51 52 56 61 66
581;1;1 2 9 15 23 27 31 42 45 50 52 56 61 66
582;1;1 2 9 17 23 25 39 43 49 51 52 56 61 66
583;1;1 2 9 17 23 27 35 42 45 50 52 56 61 66
584;0;1 3 9 16 23 25 33 43 45 51 52 56 61 66
585;1;1 2 9 14 24 27 32 42 45 50 52 56 61 66
586;1;1 2 9 14 24 25 31 43 45 51 52 56 61 66
587;1;1 2 9 16 23 27 31 42 45 51 52 56 61 66
588;0;1 3 9 18 24 25 34 43 45 51 55 56 61 66
589;1;1 2 9 17 23 26 31 44 45 50 52 56 61 66
590;1;1 2 9 17 23 25 35 43 45 51 52 56 61 66
591;1;1 2 9 17 23 25 30 43 45 51 52 56 61 66
592;0;1 2 9 14 24 25 36 41 49 50 52 56 61 66
593;1;1 2 9 17 23 27 35 42 46 51 52 56 61 66
594;1;1 2 9 16 23 27 32 42 45 51 52 56 61 66
595;1;1 2 9 17 23 26 32 44 45 50 52 56 61 66
596;0;1 3 9 22 24 27 34 44 45 51 52 56 61 66
597;1;1 2 9 19 24 26 34 42 45 50 52 56 61 66
598;1;1 5 9 15 23 26 29 44 45 50 52 56 61 66
599;1;1 2 9 16 23 25 30 43 45 51 52 56 61 66
600;0;1 2 9 17 23 25 35 43 45 51 54 56 61 66
601;1;1 9 15 23 27 44 46 51 52 56 61 73
602;1;1 2 9 17 23 25 35 43 49 51 52 56 61 66
603;1;1 2 9 14 24 27 32 42 49 51 52 56 61 66
604;0;1 4 9 15 23 25 33 43 45 51 55 56 61 66
605;1;1 2 9 17 23 25 31 43 45 51 52 56 61 66
606;1;1 3 9 15 23 27 31 44 45 50 52 56 61 66
607;1;1 6 9 17 23 27 36 42 45 51 52 56 61 66
608;1;1 2 9 17 23 27 31 42 45 50 52 56 61 66
609;0;1 2 9 17 23 25 30 43 45 51 52 56 61 66
610;1;1 2 9 16 23 25 36 43 45 51 52 56 61 82
611;1;1 2 9 14 24 26 33 42 45 50 52 56 61 66
612;1;1 2 9 17 23 25 35 41 49 50 52 56 61 66
613;0;1 2 9 14 24 25 36 43 46 51 52 56 61 66
614;1;1 2 9 15 23 26 36 42 45 50 52 56 61 66
615;1;1 2 9 17 23 25 31 43 45 51 52 56 61 66
616;1;1 2 9 20 23 27 32 44 45 51 52 56 61 66
617;0;1 4 9 15 23 25 32 43 45 51 52 58 61 66
618;1;1 2 9 15 23 26 29 44 45 50 52 56 61 66
619;1;1 2 9 16 23 25 38 43 45 51 52 56 61 66
620;1;1 3 9 18 24 25 34 41 45 50 52 56 61 66
621;0;1 2 9 14 24 25 33 43 46 51 52 56 61 95
622;1;1 7 9 15 23 26 38 42 45 51 52 56 61 66
623;1;1 2 9 15 23 27 32 42 45 50 52 56 61 66
624;1;1 3 9 17 23 25 32 43 45 51 52 56 61 66
625;0;1 6 9 17 23 25 33 41 45 50 52 56 61 66
626;1;1 2 9 16 23 26 38 44 45 51 52 56 61 66
627;1;1 5 9 17 23 25 36 43 45 51 52 56 61 66
628;1;1 2 9 15 23 27 34 44 48 50 52 56 61 66
629;1;1 2 9 21 24 26 34 42 45 50 52 56 61 66
630;0;1 2 9 14 24 25 34 41 45 50 52 56 61 66
631;1;1 3 9 16 23 25 29 43 45 51 52 56 65 66
632;1;1 2 9 17 23 27 38 42 45 51 52 56 61 66
633;1;1 2 9 16 23 27 32 42 45 50 52 56 61 66
634;0;1 6 9 15 23 25 39 43 45 51 52 57 61 66
635;1;1 2 9 14 24 25 30 43 45 51 52 56 61 66
636;1;1 3 9 17 23 27 31 44 45 50 52 56 61 66
637;1;1 6 9 17 23 25 30 43 45 51 52 56 61 66
638;0;1 2 9 17 23 25 32 43 45 51 55 56 61 66
639;1;1 2 9 17 23 27 33 42 45 50 52 56 61 70
640;1;1 2 9 17 23 25 29 41 45 50 52 56 61 66
641;1;1 7 9 20 23 27 36 42 45 50 52 56 61 66
642;0;1 2 9 14 24 26 34 42 49 50 55 56 61 66
643;1;1 2 9 17 23 26 36 44 45 50 52 56 61 66
644;1;1 2 9 17 23 25 38 43 45 51 52 56 61 66
645;1;1 2 9 14 24 26 33 44 45 51 52 56 61 66
646;0;1 2 9 15 23 25 38 43 45 51 52 56 61 66
647;1;1 2 9 16 23 27 31 42 45 51 52 56 61 66
648;1;1 9 14 24 27 44 45 50 52 56 61 66
649;1;1 5 9 19 24 25 36 43 45 51 52 56 61 66
650;0;1 2 9 21 24 25 34 41 45 50 54 56 61 66
651;1;1 2 9 17 23 26 29 44 45 50 52 56 61 66
652;1;1 4 9 16 23 25 38 41 45 50 52 56 61 66
653;1;1 2 9 19 24 26 34 42 45 50 52 56 61 66
654;1;1 6 9 14 24 27 29 42 45 51 52 56 61 66
655;0;1 2 9 17 23 25 30 43 45 51 52 57 65 66
656;1;1 2 9 15 23 27 32 42 45 50 52 56 61 66
657;1;1 7 9 14 24 25 39 43 49 51 52 56 61 66
658;1;1 2 9 17 23 27 30 42 45 51 52 56 61 66
659;0;1 2 9 14 24 25 34 43 45 51 52 58 61 66
660;1;1 6 9 15 23 27 31 42 45 50 52 56 61 66
661;1;1 7 9 22 24 27 34 44 45 50 52 56 65 68
662;1;1 2 9 15 23 26 33 42 45 50 52 56 61 66
663;0;1 3 9 14 24 25 33 41 45 50 55 56 61 66
664;1;1 2 9 19 24 25 30 43 45 51 52 56 61 66
665;1;1 2 9 15 23 27 36 44 45 51 52 56 61 66
666;1;1 9 17 23 27 44 49 51 52 56 61 66
667;0;1 2 9 17 23 25 30 43 45 51 52 56 61 66
668;1;1 2 9 15 23 25 29 43 45 51 52 56 61 66
669;1;1 2 9 17 23 27 33 44 45 51 52 56 61
670;1;1 3 9 17 23 26 37 44 45 51 52 56 61 66
671;0;1 2 9 21 24 25 33 43 45 51 52 56 61 66
672;1;1 2 9 17 23 26 31 44 45 51 52 56 61 66
673;1;1 2 9 14 24 27 36 44 45 50 52 56 61 66
674;1;1 2 9 15 23 27 36 44 45 51 52 56 61 66
675;0;1 3 9 16 23 25 33 43 45 51 52 56 61 66
676;1;1 5 9 17 23 26 36 44 48 51 52 56 61 66
677;1;1 9 16 23 25 43 45 51 52 56 61 66
678;1;1 2 9 16 23 26 35 42 45 51 52 56 61 66
679;1;1 2 9 20 23 25 36 41 49 50 52 56 61 66
680;0;1 6 9 18 24 25 34 43 45 51 52 56 61 66
681;1;1 2 9 19 24 27 32 42 49 51 52 56 61 66
682;1;1 6 9 14 24 26 34 42 45 50 52 56 61 66
683;1;1 2 9 14 24 25 33 43 48 51 52 56 61 73
684;0;1 2 9 14 24 25 34 43 45 51 55 56 61 66
685;1;1 2 9 16 23 27 32 42 45 51 52 56 61 72
686;1;1 2 9 16 23 27 31 44 45 51 52 56 61 66
687;1;1 2 9 15 23 27 30 42 45 51 52 56 61 66
688;0;1 2 9 19 24 25 34 41 45 50 52 56 61 66
689;1;1 2 9 15 23 25 34 41 48 50 52 56 61 69
690;1;1 2 9 15 23 27 35 44 45 51 52 56 61 66
691;1;1 2 9 15 23 27 31 42 45 50 52 56 61 66
692;0;1 4 9 20 23 25 33 43 45 51 52 56 61 66
693;1;1 2 9 21 24 25 30 43 49 51 52 56 61 66
694;1;1 2 9 15 23 27 33 42 45 51 52 56 61 66
695;1;1 9 15 23 25 43 45 51 52 56 61 66
696;0;1 2 9 20 23 25 30 43 45 51 53 56 61 66
697;1;1 2 9 17 23 27 30 42 45 50 52 56 61 66
698;1;1 2 9 20 23 25 33 43 45 51 52 56 61 66
699;1;1 2 9 16 23 25 31 43 45 51 52 56 61 66
700;1;1 2 9 17 23 26 33 42 45 50 52 56 61 66
701;0;1 5 9 14 24 25 34 43 45 51 52 56 61 66
702;1;1 9 17 23 25 43 45 51 52 56 61 66
703;1;1 5 9 15 23 27 38 44 45 50 52 56 61 66
704;1;1 2 9 15 23 27 36 42 45 50 52 56 61 66
705;0;1 2 9 21 24 25 34 43 45 51 55 56 61 71
706;1;1 2 9 17 23 27 30 44 45 51 52 56 61 85
707;1;1 2 9 15 23 27 35 42 45 51 52 56 61 66
708;1;1 2 9 15 23 27 32 44 45 51 52 56 61 66
709;0;1 9 22 24 25 43 45 51 52 56 61 66
710;1;1 2 9 14 24 27 33 42 45 51 52 56 61 66
711;1;1 2 9 15 23 25 38 43 49 51 52 56 61 66
712;1;1 2 9 16 23 25 35 43 45 51 52 56 61 66
713;0;1 2 9 21 24 25 33 43 45 51 52 56 61 66
714;1;1 2 9 14 24 27 31 42 45 51 52 56 61 66
715;1;1 6 9 17 23 25 36 43 45 51 52 56 61 66
716;1;1 2 9 14 24 27 32 44 45 51 52 56 61 66
717;0;1 2 9 15 23 25 32 43 45 51 52 56 61 66
718;1;1 3 9 16 23 25 38 43 45 51 52 56 61 66
719;1;1 2 9 21 24 25 34 43 46 51 52 56 61 73
720;1;1 2 9 16 23 25 30 43 45 51 52 56 61 66
721;0;1 2 9 17 23 25 36 41 45 50 55 56 61 66
722;1;1 2 9 17 23 27 38 44 45 51 52 57 63 66
723;1;1 9 14 24 25 43 45 51 52 56 61 66
724;1;1 2 9 15 23 27 37 42 45 51 52 56 61 66
725;1;1 5 9 17 23 27 36 42 49 51 52 56 61 66
726;0;1 2 9 17 23 26 38 44 45 51 55 56 61 66
727;1;1 2 9 16 23 25 31 43 48 51 52 56 61 66
728;1;1 9 15 23 27 42 49 50 52 56 61 66
729;1;1 9 17 23 27 42 45 51 52 58 61 66
730;0;1 2 9 21 24 25 33 43 45 51 55 56 61 66
731;1;1 2 9 16 23 27 37 44 48 51 52 56 61 72
732;1;1 4 9 16 23 25 33 43 45 51 52 56 61 66
733;1;1 2 9 17 23 25 35 43 45 51 52 56 61 66
734;0;1 4 9 14 24 25 33 43 45 51 52 56 61 66
735;1;1 6 9 17 23 27 31 42 46 51 52 56 61 66
736;1;1 2 9 15 23 27 32 42 45 51 52 56 61 66
737;1;1 2 9 17 23 27 31 42 45 50 52 56 61 66
738;0;1 5 9 21 24 25 34 43 45 51 52 56 61 66
739;1;1 2 9 15 23 27 36 42 49 50 52 56 61 66
740;1;1 6 9 14 24 25 34 43 45 51 52 58 61 66
741;1;1 2 9 15 23 27 31 42 45 50 52 56 61 66
742;0;1 4 9 14 24 25 33 43 45 51 52 56 61 66
743;1;1 2 9 14 24 27 29 44 45 51 52 56 61 66
744;1;1 2 9 17 23 25 31 41 45 50 53 56 61 66
745;1;1 2 9 16 23 26 37 44 45 51 52 56 63 66
746;1;1 3 9 14 24 27 32 42 45 50 52 56 61 66
747;0;1 3 9 17 23 25 30 43 45 51 52 56 61 66
748;1;1 2 9 15 23 27 31 44 48 50 52 56 61 66
749;1;1 2 9 15 23 27 31 42 45 50 52 56 61 66
750;1;1 2 9 14 24 27 29 42 45 50 52 56 61 66
751;0;1 2 9 19 24 25 30 43 45 51 52 57 61 66
752;1;1 2 9 17 23 27 33 44 45 50 52 56 61 66
753;1;1 3 9 15 23 25 37 43 45 51 52 56 61 66
754;1;1 7 9 21 24 25 34 43 45 51 52 56 61
755;0;1 2 9 15 23 25 30 43 45 51 52 56 61 66
756;1;1 2 9 18 24 27 34 44 45 50 52 56 61 82
757;1;1 2 9 15 23 27 34 44 48 50 52 56 61 66
758;1;1 4 9 17 23 25 39 43 45 51 52 56 61 66
759;0;1 2 9 20 23 25 30 43 45 51 52 56 61 66
760;1;1 2 9 17 23 27 35 42 45 50 52 56 61 66
761;1;1 2 9 15 23 25 38 43 45 51 52 56 61 66
762;1;1 2 9 15 23 27 30 42 45 51 52 56 61 66
763;0;1 2 9 17 23 25 32 43 45 51 52 56 61 66
764;1;1 2 9 15 23 26 31 42 45 50 52 56 61 66
765;1;1 2 9 20 23 26 34 44 45 50 52 56 61 66
766;1;1 2 9 16 23 25 30 43 45 51 52 56 61 72
767;0;1 2 9 17 23 26 33 42 45 50 52 56 61 66
768;1;1 5 9 17 23 26 31 44 45 50 52 56 61 66
769;1;1 6 9 21 24 27 34 44 45 51 52 56 61 66
770;1;1 2 9 15 23 26 33 44 45 50 52 56 61 66
771;1;1 9 15 23 27 42 45 51 52 56 61 66
772;0;1 2 9 21 24 25 33 43 45 51 55 56 61 68
773;1;1 2 9 17 23 26 35 44 49 50 52 56 61 66
774;1;1 2 9 17 23 25 37 43 45 51 52 56 61 66
775;1;1 2 9 15 23 27 31 42 45 50 53 56 61 66
776;0;1 2 9 15 23 25 38 43 45 51 52 56 61 66
777;1;1 2 9 17 23 25 38 43 45 51 55 56 61 66
778;1;1 2 9 17 23 27 36 44 45 50 52 56 61 66
779;1;1 2 9 17 23 25 35 41 45 50 52 56 61 66
780;0;1 2 9 14 24 25 33 43 45 51 52 56 61 66
781;1;1 2 9 17 23 27 31 44 45 51 52 56 61 66
782;1;1 9 15 23 25 43 45 51 52 56 61 66
783;1;1 3 9 17 23 25 31 43 45 51 52 56 61 66
784;0;1 2 9 19 24 25 32 43 45 51 55 56 61 66
785;1;1 2 9 17 23 25 39 43 45 51 52 58 61 66
786;1;1 7 9 17 23 25 30 43 45 51 52 56 61 66
787;1;1 2 9 17 23 27 31 42 49 50 52 56 61 66
788;0;1 4 9 17 23 25 33 43 45 51 52 57 61 66
789;1;1 2 9 15 23 27 36 44 46 50 52 56 61 66
790;1;1 2 9 17 23 25 33 41 45 50 52 56 61 68
791;1;1 6 9 17 23 26 36 44 45 50 52 56 61 66
792;0;1 2 9 14 24 25 36 41 45 50 52 56 61
793;1;1 7 9 17 23 26 36 44 45 51 52 56 61 66
794;1;1 9 15 23 26 42 45 50 52 56 61 66
795;1;1 2 9 14 24 26 36 44 45 51 52 56 61 66
796;1;1 2 9 16 23 25 38 43 49 51 52 56 61 66
797;0;1 2 9 17 23 26 35 44 49 51 55 56 61 66
798;1;1 2 9 20 23 26 30 44 45 51 52 56 61 66
799;1;1 7 9 16 23 27 39 42 45 51 52 56 61 66
800;1;1 2 9 16 23 26 38 42 45 51 52 56 61 66
801;0;1 7 9 21 24 25 34 43 45 51 52 56 61 66
802;1;1 2 9 17 23 25 32 41 45 50 52 56 61 66
803;1;1 5 9 15 23 27 33 42 45 50 52 56 61 66
804;1;1 2 9 15 23 27 31 42 49 50 52 56 61 66
805;0;1 2 9 15 23 25 38 43 45 51 52 56 61 66
806;1;1 2 9 14 24 27 36 42 45 50 52 56 61 66
807;1;1 6 9 16 23 25 31 43 45 51 52 56 61 66
808;1;1 3 9 16 23 27 34 42 45 51 52 56 61 72
809;0;1 7 9 22 24 25 34 43 46 51 52 56 61 73
810;1;1 2 9 17 23 25 30 43 45 51 52 56 61 66
811;1;1 3 9 17 23 25 30 43 45 51 52 56 61 66
812;1;1 2 9 14 24 27 33 44 45 51 52 56 61 66
813;0;1 2 9 20 23 25 33 43 45 51 52 56 61 66
814;1;1 2 9 15 23 27 38 42 45 51 52 56 61 66
815;1;1 2 9 17 23 27 38 42 49 50 52 56 61 66
816;1;1 2 9 17 23 27 36 42 45 50 52 58 61 66
817;1;1 2 9 17 23 27 32 42 45 50 52 56 61 66
818;0;1 2 9 17 23 25 30 43 49 51 52 56 61 66
819;1;1 9 16 23 27 42 45 50 52 56 61 66
820;1;1 2 9 18 24 27 34 44 45 51 52 56 61 66
821;1;1 9 15 23 27 42 45 51 52 56 61 66
822;0;1 2 9 14 24 25 34 41 45 50 52 56 61 71
823;1;1 5 9 15 23 25 31 43 48 51 52 56 61
824;1;1 6 11 17 23 26 31 44 49 51 52 56 61 66
825;1;1 2 9 16 23 27 32 44 45 50 52 56 61 66
826;0;1 3 9 16 23 25 37 43 45 51 52 56 61 85
827;1;1 2 9 17 23 25 35 43 45 51 52 56 61 66
828;1;1 2 9 15 23 27 36 42 46 50 52 56 61 66
829;1;1 3 9 15 23 26 32 42 45 50 52 56 61 66
830;0;1 5 9 21 24 25 34 43 45 51 52 56 61 66
831;1;1 9 15 23 27 42 45 51 52 56 61 66
832;1;1 2 9 16 23 26 32 44 45 50 52 56 61 66
833;1;1 6 9 21 24 25 34 43 45 51 52 56 61 66
834;0;1 3 9 14 24 25 34 43 45 51 52 56 61 66
835;1;1 9 14 24 27 42 45 50 52 56 61 66
836;1;1 2 9 21 24 25 36 43 45 51 52 56 61 66
837;1;1 2 9 17 23 26 31 44 45 50 52 56 61 66
838;0;1 2 9 21 24 25 30 43 49 51 52 56 61 66
839;1;1 6 9 14 24 26 34 42 45 50 52 56 61 66
840;1;1 6 9 16 23 27 37 42 45 51 52 56 61 66
841;1;1 7 9 17 23 27 36 42 45 51 52 56 61 66
842;1;1 2 9 17 23 26 30 42 45 51 52 56 61 66
843;0;1 6 9 21 24 25 34 41 45 50 52 56 61 66
844;1;1 2 9 15 23 27 33 44 45 51 52 56 61 66
845;1;1 2 9 14 24 25 30 43 45 51 52 56 61 66
846;1;1 2 9 15 23 25 36 42 49 50 52 56 61 66
847;0;1 2 9 15 23 25 33 43 45 51 52 56 61 66
848;1;1 9 17 23 25 42 45 50 52 56 61 66
849;1;1 3 9 17 23 25 30 43 45 51 52 56 61 66
850;1;1 3 9 17 23 27 34 44 45 51 52 56 61 66
851;0;1 2 9 17 23 25 32 43 45 51 52 56 61 66
852;1;1 6 9 15 23 27 39 42 45 51 52 56 61 66
853;1;1 2 9 20 23 26 34 42 45 50 52 56 61 66
854;1;1 2 9 16 23 25 38 43 45 51 52 56 61 66
855;0;1 4 9 14 24 25 34 43 45 51 52 56 61 66
856;1;1 2 9 17 23 27 38 42 45 51 52 56 61 66
857;1;1 9 15 23 27 42 45 50 52 56 61 66
858;1;1 2 9 16 23 26 36 44 45 51 52 56 61 66
859;0;1 2 9 15 23 25 33 43 45 51 52 56 61 66
860;1;1 7 9 16 23 27 33 44 45 51 52 56 61 66
861;1;1 2 9 16 23 26 39 42 45 51 52 56 61 66
862;1;1 7 9 15 23 27 36 44 46 51 52 56 61 81
863;1;1 2 9 17 23 25 36 41 45 50 52 56 61 66
864;0;1 2 9 17 23 25 32 43 45 51 55 56 61 66
865;1;1 2 9 17 23 25 31 41 49 50 52 56 61 66
866;1;1 2 9 17 23 27 35 44 49 51 52 56 61 66
867;1;1 2 9 17 23 26 31 44 45 51 52 58 61 66
868;0;1 2 9 17 23 25 33 43 45 51 55 56 61 66
869;1;1 7 9 21 24 27 34 44 45 51 52 56 61 66
870;1;1 9 16 23 27 44 45 51 52 56 61 66
871;1;1 6 9 21 24 27 34 44 45 50 52 56 61 66
872;0;1 2 9 20 23 25 30 43 45 51 52 56 61
873;1;1 2 9 15 23 27 31 42 45 51 52 56 61 66
874;1;1 9 17 23 26 42 45 50 52 56 61 66
875;1;1 3 9 15 23 25 32 43 45 51 52 56 61 66
876;0;1 2 9 17 23 25 30 43 45 51 52 56 61 66
877;1;1 2 9 17 23 25 35 43 46 51 52 56 61 72
878;1;1 2 9 16 23 27 37 44 49 51 52 56 61 66
879;1;1 6 9 17 23 25 33 43 45 51 52 56 61 66
880;0;1 6 9 14 24 25 39 43 45 51 52 56 61 66
