ID;CLASS;EVENTS
873;15;2 5 11 17 31 37
874;9;4 7 9 17 29 33
875;0;1 5 15 18 30 33
876;12;3 6 14 24 31 38
877;14;1 5 14 21 32 40
878;10;4 8 10 20 28 33
879;13;4 7 10 17 26 36
880;15;3 6 16 17 30 35
881;14;2 5 10 21 32 40
882;11;3 6 10 24 29 34
883;0;4 6 9 22 26 37
884;16;2 6 16 23 29 37
885;12;4 7 15 21 27 37
886;13;4 7 12 24 30 36
887;6;4 7 10 19 25 40
888;15;3 5 12 24 31 38
889;14;4 5 16 21 27 37
890;13;2 5 13 20 31 39
891;0;2 6 15 18 32 33
892;10;3 5 15 20 32 34
893;9;4 7 11 22 30 34
894;7;4 7 13 24 26 34
895;12;4 6 13 21 30 39
896;15;2 5 15 24 31 37
897;8;4 7 13 20 30 33
898;11;3 5 11 19 25 36
899;14;3 5 13 24 26 37
900;16;2 6 10 19 28 35
901;15;3 5 16 22 26 35
902;13;3 6 12 21 29 34
903;14;3 5 12 20 31 37
904;0;4 6 16 23 32 38
905;3;3 6 12 17 25 34
906;12;4 7 10 18 32 39
907;15;3 5 16 17 27 38
908;13;3 6 13 18 31 37
909;14;4 6 10 19 30 35
910;10;4 7 14 21 25 37
911;11;4 7 12 22 26 38
912;16;2 6 14 22 28 35
913;9;4 7 11 23 30 34
914;15;4 5 11 20 30 37
915;0;3 6 15 19 31 36
916;12;3 6 12 24 32 36
917;14;4 6 15 24 31 36
918;13;4 6 13 18 26 38
919;15;3 5 16 23 27 39
920;14;3 7 10 22 30 36
921;12;4 8 10 23 31 38
922;16;1 5 10 22 27 34
923;11;4 7 13 21 26 40
924;0;3 7 15 21 30 36
925;10;4 7 11 24 32 35
926;13;3 6 11 22 29 39
927;15;1 5 15 21 31 33
928;17;1 5 11 23 27 34
929;14;3 6 11 19 32 38
930;15;4 5 13 20 27 38
931;13;3 5 15 17 29 33
932;9;4 8 16 19 29 34
933;0;2 6 15 19 31 36
934;12;3 7 9 18 32 39
935;15;2 5 9 19 32 38
936;16;1 5 16 17 29 36
937;8;3 7 13 19 32 34
938;14;3 6 15 22 26 36
939;11;3 6 15 20 30 34
940;7;4 5 12 20 32 34
941;13;4 6 10 21 31 37
942;15;3 6 14 23 29 37
943;10;4 8 11 22 32 38
944;12;2 5 13 24 25 37
945;0;4 5 15 22 31 39
946;6;4 7 9 20 26 33
947;14;3 5 12 20 30 40
948;13;4 6 16 19 26 37
949;15;4 5 16 23 26 39
950;16;3 5 15 23 30 35
951;14;4 6 13 19 29 36
952;12;4 5 11 21 25 34
953;9;3 5 10 20 32 35
954;11;4 7 13 20 26 37
955;0;2 5 15 19 32 35
956;15;4 6 15 22 28 37
957;13;4 6 13 17 30 38
958;14;4 6 11 17 29 40
959;10;4 6 14 20 32 37
960;15;4 6 9 17 30 35
961;13;3 6 13 17 27 38
962;16;3 5 10 18 27 36
963;12;4 5 13 17 30 33
964;0;4 6 9 21 25 38
965;14;4 6 14 23 26 36
966;11;2 6 16 17 28 33
967;15;2 5 16 22 32 35
968;14;3 6 16 19 31 39
969;13;4 5 10 19 32 40
970;9;3 6 15 22 32 35
971;12;2 6 10 21 31 34
972;0;3 6 15 21 30 37
973;15;1 5 10 19 32 35
974;10;3 6 13 24 29 33
975;16;2 5 10 24 27 38
976;14;1 5 16 17 32 38
977;8;4 7 12 22 26 35
978;13;3 6 15 21 25 39
979;15;4 5 10 17 27 40
980;11;1 5 10 24 32 33
981;12;4 7 9 24 31 40
982;0;3 6 13 22 28 38
983;5;4 7 12 18 29 33
984;14;4 6 9 22 32 37
985;15;4 5 11 23 32 38
986;13;2 6 15 24 29 33
987;7;4 6 15 19 31 33
988;16;4 5 11 22 29 38
989;14;4 5 12 23 26 35
990;12;2 6 12 21 32 36
991;9;4 7 13 21 32 35
992;10;3 6 15 22 32 36
993;15;1 5 15 24 28 34
994;0;4 5 14 22 29 38
995;11;4 7 14 24 32 38
996;13;4 7 16 22 27 37
997;14;3 6 12 18 28 39
998;15;3 5 10 21 28 40
999;14;3 6 16 17 28 39
1000;17;2 5 14 19 27 37
1001;1;3 7 13 17 27 33
1002;16;2 5 16 18 30 36
1003;12;3 7 16 24 31 34
1004;0;3 7 15 18 31 33
1005;13;3 7 11 23 29 35
1006;6;4 6 16 17 25 34
1007;15;4 6 9 17 30 37
1008;15;4 5 11 19 28 37
1009;10;4 8 14 17 30 36
1010;11;2 6 10 22 30 33
1011;13;4 6 9 24 26 35
1012;9;3 5 10 19 30 34
1013;12;3 5 14 24 31 36
1014;14;4 5 12 21 26 37
1015;16;3 5 14 23 26 39
1016;0;3 7 16 18 31 33
1017;15;3 5 14 17 27 39
1018;13;3 7 10 19 31 37
1019;3;3 6 12 18 25 34
1020;14;3 5 16 21 26 36
1021;8;3 6 13 19 32 34
1022;12;3 5 12 17 27 39
1023;15;2 5 10 21 27 40
1024;4;3 7 13 18 27 33
1025;11;1 5 10 21 32 33
1026;0;2 6 15 23 32 39
1027;10;3 6 13 21 31 33
1028;14;3 6 10 20 31 37
1029;13;4 6 12 17 28 39
1030;16;2 6 16 23 31 37
1031;15;3 5 10 17 27 39
1032;9;4 8 14 23 28 34
1033;14;3 7 15 18 31 36
1034;12;4 7 12 21 28 39
1035;13;3 6 9 18 32 40
1036;0;4 8 16 21 32 36
1037;7;4 7 14 22 26 34
1038;15;2 5 13 18 31 34
1039;14;4 6 12 21 28 39
1040;11;4 7 9 17 26 35
1041;15;2 6 13 23 31 37
1042;16;2 6 15 23 29 36
1043;10;4 8 10 20 30 34
1044;12;1 5 16 22 29 33
1045;13;4 7 12 18 27 37
1046;0;4 8 15 20 32 35
1047;14;1 5 14 18 31 38
1048;15;1 5 16 18 32 40
1049;13;4 5 13 18 32 39
1050;12;4 7 16 24 26 38
1051;9;4 7 11 21 30 33
1052;14;4 6 10 19 27 39
1053;11;4 7 14 18 31 37
1054;16;3 5 10 23 29 35
1055;0;4 5 13 23 30 38
1056;15;2 5 9 17 28 40
1057;14;3 6 16 24 29 39
1058;10;4 7 11 24 31 35
1059;13;1 5 9 18 32 34
1060;15;3 5 9 19 31 36
1061;8;4 6 14 24 32 33
1062;12;4 6 10 20 26 40
1063;14;4 5 13 18 30 34
1064;2;3 5 13 19 25 34
1065;0;4 6 10 23 25 40
1066;13;4 7 10 18 30 40
1067;6;4 7 16 20 25 34
1068;11;3 7 11 22 30 34
1069;16;3 5 11 23 29 38
1070;15;3 6 15 22 29 36
1071;9;3 7 15 19 31 33
1072;14;4 5 13 19 25 37
1073;12;4 8 12 23 31 38
1074;17;1 5 14 22 27 35
1075;13;3 5 9 22 29 39
1076;0;3 6 14 20 30 37
1077;10;3 7 9 19 32 34
1078;15;4 5 16 24 27 39
1079;14;3 5 15 21 26 36
1080;15;2 5 16 20 26 37
1081;16;2 6 16 19 30 37
1082;11;2 5 10 24 28 33
1083;12;4 7 9 22 25 36
1084;13;3 5 12 24 31 34
1085;7;2 5 13 18 32 33
1086;14;4 6 9 23 26 36
1087;0;4 7 15 22 32 37
1088;15;4 6 14 24 27 37
1089;13;3 5 13 18 26 40
1090;15;3 6 15 24 30 35
1091;9;4 5 15 18 32 39
1092;12;2 5 12 18 32 34
1093;10;4 8 10 20 32 38
1094;16;2 5 11 23 27 36
1095;14;4 7 15 23 28 38
1096;11;4 8 14 23 31 37
1097;0;2 5 14 19 31 36
1098;15;3 6 14 17 30 35
1099;13;3 5 16 21 25 40
1100;14;3 7 9 18 29 36
1101;12;4 8 11 20 30 36
1102;15;1 5 13 22 31 33
1103;8;3 5 16 18 29 33
1104;13;4 7 10 20 29 39
1105;0;2 5 12 20 27 36
1106;16;2 6 11 24 29 36
1107;14;4 6 16 23 30 36
1108;10;4 7 9 20 25 40
1109;11;4 6 9 22 32 35
1110;9;4 7 10 21 31 34
1111;15;4 5 11 24 31 40
1112;12;4 5 14 18 31 38
1113;14;4 6 9 20 30 36
1114;13;3 5 12 20 26 35
1115;0;4 5 13 24 28 39
1116;15;1 5 15 18 28 34
1117;14;2 6 10 23 32 36
1118;16;2 6 11 22 30 36
1119;13;3 7 12 18 31 38
1120;12;4 6 13 18 32 39
1121;15;3 7 14 22 29 36
1122;10;3 6 12 21 32 34
1123;11;3 6 16 24 25 35
1124;0;2 6 15 20 32 36
1125;6;3 7 13 18 31 33
1126;5;4 7 10 24 25 34
1127;14;3 6 9 17 29 38
1128;13;4 6 10 19 26 37
1129;9;4 6 11 23 32 34
1130;15;3 5 9 21 27 39
1131;12;3 6 13 17 26 40
1132;7;4 6 10 24 31 33
1133;16;2 5 15 18 27 37
1134;3;3 7 11 17 25 33
1135;14;2 5 14 22 32 40
1136;15;3 5 15 17 31 38
1137;0;2 5 13 23 30 38
1138;13;4 6 15 21 28 40
1139;11;3 6 12 18 27 39
1140;14;2 6 11 19 32 37
1141;10;4 8 11 21 30 35
1142;12;4 6 12 17 32 36
1143;15;4 6 12 23 30 35
1144;13;4 6 13 17 31 37
1145;8;2 6 12 19 32 34
1146;17;1 5 12 18 28 36
1147;16;4 5 15 22 28 35
1148;0;3 7 14 18 31 35
1149;14;2 5 13 23 31 35
1150;15;3 5 15 19 26 36
1151;9;4 6 9 21 26 34
1152;14;3 5 14 17 26 39
1153;12;4 6 13 20 27 40
1154;11;4 6 13 21 31 34
1155;13;2 5 12 20 30 35
1156;15;3 6 11 19 30 35
1157;0;4 5 13 22 28 37
1158;10;4 6 11 18 25 39
1159;14;2 5 12 20 26 36
1160;16;1 5 15 17 30 37
1161;13;4 5 13 18 25 37
1162;12;4 8 10 18 31 35
1163;15;4 5 13 19 29 37
1164;14;3 6 11 17 28 39
1165;0;3 5 13 18 29 35
1166;11;3 7 12 22 30 34
1167;15;3 5 11 21 28 40
1168;13;1 5 16 20 32 34
1169;9;3 7 15 18 32 36
1170;12;4 7 13 22 27 37
1171;16;2 5 10 19 30 36
1172;15;2 5 13 21 28 33
1173;10;3 5 9 24 31 33
1174;14;3 7 11 22 32 38
1175;13;2 6 10 17 32 40
1176;0;4 6 16 20 31 36
1177;15;4 5 11 21 28 40
1178;7;4 8 16 18 28 33
1179;14;4 6 16 23 28 36
1180;11;4 6 14 17 32 38
1181;12;2 6 13 21 32 40
1182;13;4 7 10 18 29 40
1183;16;1 5 16 24 27 35
1184;15;4 6 14 17 28 36
1185;6;4 7 14 22 27 33
1186;8;4 8 14 22 31 33
1187;0;1 5 16 23 32 38
1188;14;3 6 9 20 27 38
1189;9;4 7 11 23 29 33
1190;15;3 5 11 18 27 39
1191;10;4 5 14 22 31 33
1192;12;3 6 11 17 29 33
1193;13;3 6 11 17 32 38
1194;14;1 5 10 21 32 35
1195;11;4 7 12 21 32 38
1196;0;4 6 16 21 32 38
1197;15;3 5 15 24 27 37
1198;16;3 5 14 17 28 38
1199;13;4 7 15 17 27 37
1200;12;3 6 13 20 28 40
1201;14;4 6 10 18 30 38
1202;15;4 6 15 23 28 39
1203;14;4 6 16 17 30 36
1204;0;3 6 15 24 31 39
1205;10;4 7 11 23 30 35
1206;13;3 6 14 19 32 36
1207;9;4 7 10 23 30 40
1208;11;2 6 15 19 32 37
1209;15;3 5 9 19 31 35
1210;16;2 5 11 19 27 39
1211;12;3 5 14 17 31 40
1212;14;3 6 9 20 30 36
1213;13;2 6 9 24 32 35
1214;0;4 7 16 22 31 37
1215;15;3 6 12 18 29 36
1216;17;1 5 11 20 29 36
1217;14;4 6 15 22 27 38
1218;12;3 5 9 19 25 39
1219;15;2 6 13 23 28 34
1220;16;3 5 12 17 30 38
1221;10;4 8 12 24 27 34
1222;11;3 6 12 23 25 36
1223;13;3 6 15 24 25 39
1224;14;3 6 15 18 27 40
1225;7;4 5 11 24 32 33
1226;8;4 7 14 21 30 33
1227;0;2 5 12 24 29 39
1228;9;4 8 15 21 26 33
1229;15;4 5 13 18 27 38
1230;12;2 5 11 22 25 36
1231;13;3 5 13 17 32 39
1232;14;4 6 9 23 27 36
1233;15;3 5 13 18 26 37
1234;0;2 5 11 21 26 36
1235;16;3 5 11 20 29 36
1236;11;4 6 12 23 26 40
1237;13;2 5 16 19 26 40
1238;10;4 8 11 24 30 33
1239;14;1 5 14 18 32 35
1240;12;4 8 9 17 31 39
1241;15;4 5 15 23 26 37
1242;14;2 5 14 18 26 38
1243;6;4 5 15 21 25 33
1244;13;3 5 11 23 32 35
1245;0;2 5 12 21 28 38
1246;3;3 7 12 22 26 33
1247;9;4 8 15 24 27 34
1248;15;3 5 9 19 27 39
1249;16;2 5 14 17 27 36
1250;12;2 5 15 20 25 39
1251;11;4 5 16 23 29 40
1252;15;4 5 14 24 30 35
1253;13;4 5 14 21 32 36
1254;14;3 6 9 19 32 38
1255;10;3 7 16 24 28 33
1256;0;3 6 13 21 30 37
1257;15;3 5 12 23 29 35
1258;12;3 6 16 18 25 40
1259;14;4 6 16 23 28 38
1260;16;2 5 16 24 27 38
1261;13;3 7 10 18 32 36
1262;15;3 5 14 20 27 40
1263;11;4 7 9 23 26 35
1264;14;4 6 15 17 30 36
1265;9;4 8 14 20 26 34
1266;5;4 5 15 18 25 33
1267;8;4 7 13 22 25 35
1268;0;2 6 14 19 29 35
1269;13;4 6 13 19 31 38
1270;12;3 7 12 17 32 36
1271;15;3 5 15 24 27 40
1272;10;4 7 13 23 27 40
1273;7;4 5 11 19 31 34
1274;14;3 6 11 20 28 38
1275;15;2 6 15 17 29 35
1276;16;1 5 13 22 31 37
1277;0;3 6 15 18 31 35
1278;13;3 5 14 24 25 36
1279;11;4 6 13 20 32 37
1280;12;4 7 15 17 27 40
1281;14;3 7 16 24 30 36
1282;15;2 5 16 17 27 38
1283;13;4 6 10 22 31 35
1284;0;2 6 14 21 29 37
1285;9;3 7 14 20 28 33
1286;14;4 7 15 23 29 37
1287;16;1 5 12 17 30 35
1288;17;1 5 15 19 27 35
1289;10;3 6 13 24 31 33
1290;12;3 6 12 23 27 37
1291;15;4 5 11 20 30 36
1292;13;3 7 12 24 31 35
1293;11;4 7 10 18 26 39
1294;14;3 5 12 17 25 35
1295;15;4 6 10 17 29 36
1296;0;4 6 9 18 25 33
1297;12;2 6 14 17 31 39
1298;14;3 6 11 17 31 35
1299;16;2 5 15 17 29 36
1300;13;3 5 12 20 31 40
1301;15;2 6 16 20 30 36
1302;14;4 5 9 21 29 38
1303;10;4 7 13 21 31 38
1304;6;4 5 12 20 25 33
1305;9;3 5 13 20 29 33
1306;0;4 7 10 21 27 37
1307;13;4 5 9 19 32 40
1308;8;4 8 14 22 32 40
1309;11;1 5 10 19 28 33
1310;12;4 8 11 18 31 37
1311;15;4 5 14 21 29 40
1312;14;3 7 10 24 29 36
1313;16;4 5 14 20 29 38
1314;15;3 5 15 19 31 40
1315;13;4 5 12 21 26 40
1316;0;3 6 15 23 32 38
1317;12;3 7 12 21 32 37
1318;14;3 6 10 17 29 40
1319;15;4 5 16 19 28 35
1320;7;4 5 16 18 30 33
1321;10;2 6 11 20 31 33
1322;11;3 5 16 24 32 33
1323;13;4 8 14 19 30 38
1324;15;2 5 10 18 27 38
1325;9;3 5 9 23 32 33
1326;0;3 5 15 20 32 37
1327;16;1 5 11 20 31 36
1328;12;2 5 11 18 25 35
1329;14;3 5 11 23 30 34
1330;15;4 5 11 23 32 37
1331;13;4 7 16 18 27 39
1332;14;4 6 11 19 28 37
1333;15;4 5 9 17 31 39
1334;11;3 6 11 21 32 35
1335;0;4 8 16 22 31 39
1336;10;4 7 12 21 25 37
1337;12;2 5 12 23 30 40
1338;16;1 5 9 19 30 37
1339;13;1 5 13 21 31 33
1340;14;1 5 16 24 32 34
1341;15;2 5 9 20 27 39
1342;9;3 6 15 24 32 34
1343;13;3 5 14 24 25 37
1344;0;3 6 9 22 26 38
1345;12;4 7 12 20 31 37
1346;14;3 5 16 21 25 37
1347;8;4 8 16 20 32 33
1348;11;2 5 11 22 30 33
1349;15;4 5 13 17 29 37
1350;16;2 5 16 18 31 37
1351;10;2 5 15 18 32 40
1352;14;2 6 13 20 31 37
1353;13;2 6 16 23 28 34
1354;0;3 6 11 20 28 36
1355;12;4 5 12 20 25 36
1356;15;4 5 13 23 25 37
1357;14;4 6 16 19 30 39
1358;17;2 5 14 22 29 36
1359;3;3 5 11 24 25 33
1360;13;4 5 9 17 25 38
1361;15;1 5 13 24 30 36
1362;11;2 5 9 24 28 33
1363;6;4 6 14 17 26 34
1364;9;3 6 10 21 31 33
1365;14;1 5 14 23 32 39
1366;4;3 7 12 18 27 33
1367;16;2 5 11 17 28 38
1368;0;4 5 11 19 27 36
1369;7;4 6 11 24 32 33
1370;12;4 7 16 21 28 40
1371;10;4 7 14 20 31 40
1372;15;2 6 14 17 28 35
1373;13;4 7 9 19 26 37
1374;14;4 5 14 22 27 40
1375;15;3 5 16 18 27 39
1376;0;4 5 16 23 31 40
1377;12;4 5 14 23 32 39
1378;11;3 7 9 22 30 33
1379;16;4 5 13 22 29 35
1380;13;3 5 12 20 27 38
1381;14;4 6 14 18 28 39
1382;15;3 6 14 22 29 34
1383;14;4 5 16 21 25 39
1384;9;4 6 15 24 31 33
1385;12;4 7 11 20 31 39
1386;10;4 7 16 19 25 40
1387;0;4 8 15 20 30 37
1388;13;4 7 12 18 27 39
1389;15;2 5 13 20 27 38
1390;8;2 5 10 19 25 37
1391;16;1 5 9 24 31 38
1392;11;4 8 15 21 30 34
1393;14;3 6 9 24 28 38
1394;13;4 7 15 23 30 35
1395;15;3 5 9 22 29 36
1396;0;3 6 10 21 25 38
1397;12;4 6 13 20 26 39
1398;14;3 5 10 22 29 34
1399;13;4 7 9 20 29 39
1400;15;4 5 10 20 30 39
1401;10;2 6 10 19 29 33
1402;9;3 6 11 17 25 40
1403;15;4 6 9 19 28 37
1404;16;2 5 15 23 27 36
1405;12;3 6 14 20 32 36
1406;11;4 7 13 19 32 37
1407;5;4 5 16 19 25 33
1408;0;4 5 11 20 28 37
1409;14;4 5 12 22 30 40
1410;13;4 6 12 22 31 40
1411;15;2 5 9 24 28 39
1412;14;3 7 11 17 30 35
1413;12;4 7 12 20 31 36
1414;7;4 7 10 19 31 33
1415;0;4 5 10 20 25 37
1416;16;2 5 10 21 28 37
1417;13;4 7 14 17 28 37
1418;10;4 8 13 18 32 38
1419;2;3 5 16 19 25 34
1420;15;4 5 10 20 27 40
1421;11;3 6 16 23 31 33
1422;14;4 6 10 24 29 40
1423;6;4 5 14 19 32 34
1424;9;4 8 16 22 28 34
1425;15;4 5 13 23 29 36
1426;13;3 7 10 24 31 38
1427;0;3 6 11 22 26 37
1428;12;1 5 13 19 28 33
1429;14;2 5 16 22 28 34
1430;16;3 5 13 23 27 37
1431;15;2 5 9 24 27 37
1432;17;1 5 16 18 28 36
1433;8;4 6 15 23 32 34
1434;13;3 5 16 17 32 40
1435;14;2 5 12 22 26 38
1436;11;4 7 15 24 25 38
1437;10;4 7 11 17 31 35
1438;12;2 5 14 20 25 39
1439;0;1 5 16 24 31 39
1440;15;4 6 15 22 30 36
1441;14;4 5 13 20 26 39
1442;13;4 5 14 18 25 37
1443;16;2 5 16 23 30 36
1444;9;4 6 11 22 30 34
1445;15;2 5 11 19 32 37
1446;12;1 5 11 22 30 33
1447;0;3 5 15 17 30 33
1448;14;4 5 15 22 28 39
1449;11;3 7 16 21 29 34
1450;13;4 5 12 21 31 34
1451;15;3 5 16 17 28 37
1452;10;3 6 11 20 30 35
1453;14;4 5 10 22 28 40
1454;13;2 5 14 17 32 36
1455;12;4 6 9 19 32 36
1456;16;4 5 14 22 28 37
1457;0;4 5 15 18 31 33
1458;15;3 6 14 23 28 38
1459;14;4 7 10 23 27 37
1460;15;2 5 15 21 31 35
1461;9;3 5 9 21 32 33
1462;7;4 5 12 23 30 33
1463;11;3 6 15 23 25 35
1464;13;3 6 12 21 30 34
1465;12;3 5 11 20 25 37
1466;0;4 8 16 22 31 38
1467;14;2 5 14 19 25 37
1468;10;4 8 16 20 29 34
1469;16;3 5 11 22 28 35
1470;15;3 6 14 24 28 38
1471;8;4 7 15 18 32 37
1472;13;4 5 13 21 32 39
1473;14;2 5 16 22 31 34
1474;3;3 7 15 21 25 33
1475;12;3 5 13 20 31 40
1476;15;2 6 9 23 30 35
1477;11;2 5 9 20 31 35
1478;0;2 5 15 18 32 33
1479;14;3 6 10 19 30 40
1480;13;3 5 13 22 32 39
1481;16;3 5 10 17 28 38
1482;6;3 6 12 18 32 33
1483;9;3 5 12 24 32 33
1484;15;3 5 13 17 28 35
1485;15;2 6 9 20 31 37
1486;10;4 6 12 19 26 40
1487;12;4 7 11 20 32 38
1488;0;2 5 11 23 28 40
1489;13;4 7 15 18 31 40
1490;14;2 6 13 18 32 38
1491;11;4 7 14 24 25 38
1492;15;2 6 15 18 31 36
1493;14;4 6 16 19 32 37
1494;12;4 5 13 17 26 34
1495;16;2 5 9 23 29 38
1496;0;4 7 11 24 27 39
1497;13;3 6 12 18 32 36
1498;15;4 5 9 19 29 39
1499;14;4 7 15 23 30 37
1500;9;3 6 11 19 26 38
1501;10;4 8 9 19 30 33
1502;13;2 5 12 17 25 36
1503;12;4 7 13 19 30 36
1504;17;1 5 16 18 30 37
1505;15;2 5 11 21 29 40
1506;11;4 7 9 22 31 39
1507;0;4 6 12 21 29 37
1508;16;4 5 11 24 27 37
1509;14;3 7 11 18 29 35
1510;7;4 8 12 19 26 34
1511;15;3 5 9 21 25 35
1512;13;1 5 13 20 27 33
1513;8;3 6 10 17 25 36
1514;14;2 6 11 20 32 39
1515;12;4 7 10 17 31 40
1516;0;2 5 15 19 30 36
1517;15;3 6 10 19 29 36
1518;10;3 6 11 21 26 39
1519;13;3 5 16 24 32 34
1520;11;4 7 13 17 25 36
1521;9;4 7 13 22 25 36
1522;16;4 5 10 24 28 40
1523;14;3 5 14 20 25 36
1524;15;2 5 9 19 31 37
1525;12;3 7 9 22 32 35
1526;13;4 6 16 21 30 37
1527;0;3 5 10 20 26 37
1528;14;2 6 16 21 29 37
1529;15;3 6 9 19 29 35
1530;14;3 6 9 24 28 36
1531;12;3 7 16 21 32 39
1532;11;4 7 15 17 25 37
1533;10;4 7 11 17 25 38
1534;16;3 5 14 22 30 34
1535;13;3 5 12 24 25 35
1536;0;4 8 14 22 31 39
1537;15;4 5 9 20 27 37
1538;14;2 5 10 18 32 40
1539;9;4 7 12 18 26 34
1540;13;3 6 16 19 32 39
1541;6;4 8 16 18 27 33
1542;15;2 5 11 23 32 36
1543;12;3 7 14 21 30 34
1544;14;2 6 11 23 31 35
1545;16;2 5 15 23 30 36
1546;11;4 7 16 21 32 35
1547;0;4 6 10 17 25 33
1548;5;4 5 14 18 25 33
1549;15;1 5 9 23 32 36
1550;10;4 6 11 21 25 38
1551;13;4 5 12 19 25 36
1552;14;3 5 12 18 32 37
1553;8;4 8 11 20 26 33
1554;12;2 5 11 23 26 37
1555;15;4 5 15 17 26 39
1556;0;2 5 14 22 29 39
1557;7;4 6 9 20 31 33
1558;13;2 5 16 18 26 40
1559;16;2 5 12 18 30 37
1560;9;3 6 13 22 32 33
1561;14;1 5 10 21 32 36
1562;11;3 5 12 21 32 35
1563;15;3 6 15 19 27 37
1564;12;3 6 9 22 30 40
1565;15;3 5 9 17 32 38
1566;10;1 5 11 19 31 34
1567;13;2 5 9 22 29 39
1568;0;4 5 10 19 26 36
1569;14;4 6 15 23 31 36
1570;15;4 5 12 18 31 37
1571;16;2 5 15 24 28 39
1572;13;1 5 13 21 30 33
1573;12;4 7 13 18 31 37
1574;11;3 7 9 21 29 36
1575;17;2 5 11 23 29 38
1576;14;3 6 10 17 29 36
1577;0;4 5 14 24 31 40
1578;15;3 5 16 20 30 38
1579;9;4 6 16 20 30 34
1580;13;2 6 16 22 30 33
1581;14;2 5 12 20 26 38
1582;10;4 8 11 19 32 35
1583;12;3 5 11 20 25 36
1584;15;2 5 15 17 29 39
1585;16;2 5 14 17 30 38
1586;0;1 5 15 23 30 38
1587;3;3 7 15 24 26 33
1588;14;4 5 16 22 32 40
1589;13;4 5 14 20 25 39
1590;11;3 5 16 23 29 40
1591;15;2 5 9 19 29 39
1592;12;2 5 11 22 26 36
1593;14;4 5 14 19 26 38
1594;8;4 8 13 20 27 34
1595;13;4 7 14 18 27 37
1596;0;4 7 14 23 31 38
1597;16;4 5 14 23 30 37
1598;10;3 7 14 20 32 34
1599;9;3 7 12 22 31 33
1600;15;3 5 9 20 27 38
1601;6;3 5 13 18 31 33
1602;14;2 5 12 17 30 33
1603;15;3 6 15 18 28 36
1604;12;4 8 10 20 30 35
1605;7;4 7 13 20 32 34
1606;11;3 5 11 24 25 37
1607;13;4 7 16 23 32 37
1608;0;3 7 15 18 30 33
1609;14;2 5 13 24 31 37
1610;15;2 5 13 24 28 33
1611;16;1 5 15 18 31 39
1612;13;4 6 16 21 28 36
1613;12;4 8 15 22 31 35
1614;14;2 5 12 24 26 36
1615;10;4 7 15 20 26 40
1616;15;2 5 10 24 31 39
1617;0;3 6 14 23 31 38
1618;9;3 5 10 20 30 33
1619;11;3 6 12 18 26 39
1620;14;4 5 9 21 28 35
1621;13;4 5 13 24 31 37
1622;12;4 6 9 17 32 37
1623;15;2 5 14 18 27 39
1624;16;1 5 13 22 32 38
1625;14;3 6 13 23 28 36
1626;0;4 6 10 22 25 39
1627;13;3 6 14 18 25 37
1628;15;3 6 11 19 27 38
1629;12;4 7 16 21 28 39
1630;10;3 6 10 21 32 34
1631;11;1 5 12 21 32 33
1632;14;4 6 16 17 31 38
1633;13;3 6 13 18 26 36
1634;8;4 7 12 21 25 36
1635;15;4 5 16 23 26 38
1636;16;2 5 16 22 29 37
1637;9;3 7 12 23 28 33
1638;0;3 5 9 19 25 36
1639;15;2 6 12 22 28 34
1640;14;4 5 16 21 25 37
1641;12;4 7 12 21 31 39
1642;13;2 6 13 22 28 33
1643;15;1 5 13 23 32 34
1644;11;4 6 13 23 27 40
1645;0;4 6 16 18 32 33
1646;17;1 5 10 22 28 35
1647;10;4 7 14 20 32 40
1648;14;4 5 10 21 32 39
1649;16;2 5 12 17 28 37
1650;7;4 5 10 19 30 33
1651;13;4 7 9 17 30 37
1652;12;4 6 12 19 32 40
1653;15;4 5 11 17 31 36
1654;14;4 6 9 22 26 35
1655;0;4 7 13 24 30 39
1656;15;4 5 9 23 29 39
1657;9;3 6 10 20 30 33
1658;13;4 6 13 22 30 35
1659;6;4 6 11 20 25 34
1660;11;2 6 16 20 32 33
1661;12;2 6 15 20 31 34
1662;14;4 5 12 22 32 39
1663;16;4 5 10 17 30 37
1664;10;2 6 15 17 32 35
1665;15;4 5 13 23 28 36
1666;13;2 5 14 18 26 40
1667;0;3 5 15 20 31 35
1668;14;2 5 12 17 32 36
1669;15;4 5 16 24 29 36
1670;12;4 7 15 23 26 39
1671;14;4 6 10 20 28 37
1672;11;4 7 10 19 26 40
1673;13;4 8 11 23 31 38
1674;16;4 5 10 19 28 36
1675;8;3 7 15 23 32 33
1676;9;4 7 12 22 30 33
1677;0;3 6 12 20 29 35
1678;15;3 6 16 22 30 36
1679;14;4 6 10 23 30 39
1680;10;3 6 13 20 25 40
1681;12;4 6 16 17 32 38
1682;13;3 6 12 18 31 40
1683;15;2 6 14 17 29 37
1684;14;4 6 11 20 29 38
1685;0;4 5 13 19 30 35
1686;16;3 5 10 17 28 37
1687;11;4 6 14 24 31 37
1688;5;4 6 13 21 26 33
1689;13;3 6 10 21 32 40
1690;12;3 7 11 22 32 35
1691;15;3 5 16 23 27 35
1692;14;3 6 14 21 27 40
1693;15;3 5 16 24 29 35
1694;0;3 7 15 17 30 34
1695;9;4 7 13 21 32 34
1696;10;4 7 11 22 32 35
1697;7;4 7 10 18 25 37
1698;13;3 5 16 18 32 38
1699;14;4 6 10 17 30 35
1700;3;3 5 15 17 25 33
1701;12;2 5 9 18 31 34
1702;16;1 5 11 17 31 36
