ID;CLASS;EVENTS
388;23;5 10 15 20 25 30 34 39 45 50 53 59 65 70 75 80
389;8;3 6 13 19 23 30 34 37 45 50 55 59 62 70 73 80
390;24;3 6 13 19 23 30 35 37 45 49 55 60 63 70 74 80
391;14;2 6 11 16 22 30 34 40 43 49 55 60 64 70 75 80
392;3;5 10 15 20 25 30 34 40 45 50 55 57 65 70 75 80
393;22;5 9 15 20 25 30 34 40 41 48 55 60 65 70 72 80
394;13;5 6 15 20 24 30 34 40 42 46 55 60 65 70 72 80
395;18;5 6 15 20 24 30 33 40 45 47 55 60 62 70 75 80
396;16;4 9 15 20 25 30 34 40 45 48 55 60 65 70 75 80
397;9;3 9 12 20 23 30 31 40 45 50 51 60 62 69 72 80
398;15;4 7 15 20 25 30 35 39 41 50 55 58 65 70 74 80
399;5;5 10 15 20 25 30 34 40 44 50 55 59 65 70 75 80
400;19;5 10 15 20 25 29 35 38 45 50 55 58 64 70 75 77
401;10;3 6 13 19 24 29 34 40 45 48 55 60 65 70 75 80
402;6;4 8 15 20 25 30 35 40 43 48 55 60 65 70 75 80
403;12;5 8 15 20 25 28 34 40 44 48 54 60 65 69 75 80
404;2;5 10 15 20 25 30 34 40 43 50 55 60 65 70 75 80
405;4;4 10 14 20 24 27 34 40 45 49 54 60 62 70 75 80
406;25;5 6 15 20 24 30 34 40 45 50 55 60 62 70 75 80
407;7;5 10 15 20 25 30 34 40 45 49 55 60 65 70 75 80
408;1;5 10 15 20 25 30 32 40 45 50 53 60 65 69 75 80
409;20;5 7 15 20 24 27 35 40 45 50 55 60 65 70 74 79
410;21;5 6 15 20 25 30 34 40 44 48 54 59 65 70 75 80
411;0;2 6 12 17 22 30 31 38 41 49 51 60 64 69 73 80
412;11;4 7 14 20 24 28 32 37 45 48 51 60 62 69 74 80
413;23;3 6 12 17 22 30 34 40 44 49 55 60 65 70 75 80
414;17;4 7 14 20 25 30 34 40 45 48 54 59 65 69 75 80
415;24;3 6 13 17 22 30 35 39 41 49 55 60 63 70 72 80
416;8;2 6 12 18 23 30 34 37 45 50 55 60 62 70 73 80
417;3;3 6 14 18 24 30 34 40 45 50 53 58 64 70 75 80
418;14;4 9 14 20 24 30 34 40 45 50 55 60 65 70 75 80
419;22;5 8 15 20 25 30 34 40 41 48 55 60 65 70 72 80
420;16;2 6 12 19 23 30 34 40 41 49 55 60 64 70 75 80
421;13;5 10 15 20 25 29 35 40 45 46 53 60 65 70 74 80
422;18;5 6 15 20 24 30 34 40 45 47 55 59 62 70 75 80
423;9;4 10 14 20 25 30 33 38 44 50 54 60 63 68 74 79
424;15;5 10 15 20 25 29 35 40 41 50 54 56 63 70 75 80
425;5;5 10 15 20 25 26 35 40 44 50 55 57 63 70 74 78
426;19;4 6 14 18 23 28 35 39 45 50 55 57 63 70 74 78
427;6;5 10 15 20 24 30 33 40 45 48 54 60 64 70 75 80
428;10;5 10 15 20 25 30 33 38 43 50 52 60 65 67 75 80
429;12;5 10 15 20 25 30 33 38 45 50 53 59 65 68 74 80
430;4;4 6 15 18 24 30 34 38 45 50 55 60 64 70 75 80
431;2;4 7 15 20 25 28 33 39 44 49 55 60 65 70 75 80
432;20;5 10 15 20 24 30 32 40 45 46 55 58 65 69 74 80
433;25;5 10 15 20 25 30 31 40 45 50 52 60 65 69 75 80
434;7;5 9 15 20 25 30 34 40 45 49 55 60 65 70 75 80
435;1;5 8 15 20 25 30 34 40 45 50 55 58 65 70 75 80
436;21;4 6 14 17 23 28 35 39 42 50 55 59 64 70 73 80
437;0;2 6 12 18 23 30 31 38 41 50 51 60 63 68 73 80
438;11;5 10 15 20 25 30 31 39 45 50 55 60 65 68 75 80
439;23;5 10 15 20 23 30 34 40 44 49 55 60 65 70 75 80
440;17;4 9 14 20 25 28 34 40 45 48 53 60 65 68 75 80
441;24;5 9 15 20 24 27 35 40 45 50 55 56 63 70 74 78
442;3;5 6 15 20 25 30 34 40 45 49 55 57 64 70 75 80
443;8;2 6 11 18 23 30 34 37 45 49 55 60 62 70 74 80
444;14;5 6 15 20 24 30 35 40 45 48 55 60 65 70 75 80
445;16;5 10 15 20 25 30 35 40 43 50 55 60 65 70 75 80
446;22;4 8 15 20 25 28 35 38 43 50 55 60 65 70 73 80
447;13;3 6 13 18 24 30 35 40 45 50 55 58 65 70 73 79
448;15;3 6 13 19 24 28 35 40 44 50 55 56 63 70 75 80
449;18;5 10 15 20 24 30 34 40 45 50 55 59 64 70 75 79
450;9;4 6 15 20 24 30 33 39 45 50 54 60 63 68 72 80
451;19;5 9 15 20 24 27 35 40 45 50 55 56 63 70 74 77
452;5;5 9 15 20 25 30 35 38 45 50 55 57 64 70 74 80
453;6;5 10 15 20 24 30 32 40 45 50 53 60 63 70 75 80
454;20;5 10 15 20 25 30 33 40 44 48 55 60 65 70 73 80
455;10;4 6 14 20 24 28 34 40 45 48 55 60 65 70 75 80
456;4;4 8 14 20 24 29 34 40 45 49 55 60 64 70 75 80
457;12;2 6 12 16 23 30 33 40 41 49 55 60 65 68 72 80
458;2;3 6 12 19 23 29 34 40 45 50 55 60 63 70 75 80
459;1;5 10 15 20 25 30 34 40 45 48 55 57 64 70 75 80
460;25;4 7 15 20 25 30 31 38 45 50 51 58 63 70 75 80
461;7;5 10 15 20 24 30 34 40 45 50 54 59 65 69 75 80
462;0;5 8 15 20 25 30 34 40 44 48 55 60 64 70 75 77
463;21;5 10 15 20 25 28 34 40 44 50 55 58 65 70 75 80
464;23;3 6 14 19 24 30 34 39 45 48 55 60 64 70 75 80
465;11;3 8 13 20 24 27 31 40 45 46 51 58 63 68 73 79
466;24;5 9 15 20 24 27 35 37 45 50 55 58 63 70 75 77
467;17;5 7 15 20 25 29 34 40 43 48 54 60 65 70 75 80
468;3;5 8 14 20 24 28 34 40 45 49 55 57 65 70 75 80
469;8;3 10 13 20 24 30 34 37 45 50 55 60 62 70 73 80
470;16;5 9 15 20 25 30 32 40 44 48 55 59 65 68 75 80
471;14;5 8 15 20 25 30 34 40 41 49 55 60 65 70 75 80
472;13;4 6 14 19 24 30 34 40 44 49 55 59 65 70 74 79
473;22;4 10 15 20 24 27 34 40 41 49 55 60 65 70 72 80
474;15;5 8 15 20 24 30 34 39 45 50 53 56 64 70 75 80
475;18;3 7 13 20 24 30 34 40 45 49 53 58 64 68 75 80
476;19;2 6 11 16 22 30 35 37 44 49 55 60 62 70 72 80
477;9;3 9 12 20 23 30 31 40 45 50 51 60 62 69 72 80
478;5;4 10 14 20 24 26 35 39 44 50 55 60 62 70 74 79
479;6;3 6 13 17 23 30 34 40 45 50 55 60 64 70 75 80
480;20;5 10 15 20 25 30 34 40 44 48 55 60 65 70 75 80
481;12;5 7 15 20 25 30 32 40 41 49 55 60 65 68 73 80
482;10;4 7 15 20 25 30 34 38 44 50 52 60 65 68 75 80
483;4;3 6 13 18 23 29 34 37 45 50 55 60 64 70 75 80
484;1;5 8 14 20 24 29 34 40 45 49 55 59 64 70 75 80
485;2;5 9 15 20 24 28 34 40 45 50 55 60 64 70 75 80
486;0;3 6 14 19 24 30 31 38 42 49 51 60 64 68 74 80
487;25;5 10 15 20 25 30 35 40 45 49 55 60 65 70 75 80
488;7;4 9 15 20 25 30 34 40 43 48 55 59 65 70 75 79
489;21;5 10 15 20 25 30 34 40 45 50 55 60 65 69 75 80
490;23;4 6 15 20 24 30 34 37 45 50 53 60 64 70 75 80
491;11;4 9 14 20 24 30 31 40 45 48 51 59 63 68 74 80
492;24;4 10 15 20 25 30 35 37 45 48 55 60 63 70 73 80
493;17;5 6 14 19 24 30 34 40 45 48 54 58 65 69 75 80
494;3;5 10 15 20 25 30 34 40 45 48 54 58 65 70 75 80
495;16;4 6 14 20 25 30 35 40 42 47 55 60 64 70 75 80
496;8;3 10 12 20 24 30 34 37 45 49 55 60 62 70 75 80
497;13;5 10 15 20 24 30 34 40 42 46 55 60 65 70 72 80
498;14;5 8 15 20 25 30 33 40 45 50 54 60 65 69 75 79
499;22;5 10 15 20 25 30 34 40 42 49 55 60 65 70 72 80
500;15;5 9 15 20 24 30 34 37 45 50 54 57 63 70 74 80
501;19;5 10 15 20 25 30 34 39 45 50 54 58 64 70 75 80
502;18;5 7 15 20 24 30 34 40 45 46 55 60 62 70 75 80
503;5;3 6 13 19 24 28 35 39 45 50 55 57 63 70 75 79
504;9;4 10 15 20 25 30 35 39 43 50 53 58 65 70 75 78
505;20;5 10 15 20 25 30 32 40 45 46 55 59 65 70 75 79
506;6;5 10 15 20 25 30 33 40 45 50 55 60 65 70 75 80
507;12;3 6 12 17 23 30 33 40 41 49 55 60 65 68 72 80
508;4;4 8 15 20 24 30 34 38 45 50 54 60 64 70 75 80
509;10;1 6 11 16 22 27 34 40 43 49 55 60 65 70 74 80
510;0;4 9 15 20 24 30 31 38 42 48 51 60 64 68 74 80
511;1;5 10 15 20 25 30 34 40 45 50 54 58 65 70 75 80
512;2;5 10 15 20 25 30 35 40 44 50 55 60 65 70 75 80
513;23;4 6 15 19 24 30 34 37 45 50 52 59 64 69 75 80
514;21;4 7 15 20 24 30 35 40 41 48 55 60 64 70 72 80
515;25;3 8 13 20 24 30 34 39 45 50 55 60 62 70 75 80
516;7;5 6 15 20 25 30 35 39 41 49 55 60 65 70 75 80
517;3;4 7 15 20 24 30 34 40 45 50 54 58 65 70 74 80
518;11;4 10 14 20 24 29 32 37 45 50 52 60 62 70 74 80
519;24;5 10 15 20 25 30 31 40 45 50 55 60 65 70 75 79
520;17;4 9 14 20 25 29 35 40 44 49 53 60 64 68 75 80
521;16;5 8 15 20 24 30 34 40 45 48 55 60 65 70 75 80
522;8;2 6 12 19 23 30 34 37 45 50 55 60 62 70 73 80
523;13;4 8 14 20 24 30 34 40 42 47 55 60 65 70 72 80
524;14;4 8 14 20 24 30 32 40 45 50 53 60 65 70 75 80
525;15;4 9 14 20 25 29 35 40 44 50 55 56 64 70 75 80
526;22;5 8 15 20 25 30 33 40 45 49 54 60 65 70 75 80
527;19;3 6 13 17 23 28 35 39 45 50 55 57 63 70 73 78
528;5;4 8 14 20 25 29 35 38 45 50 55 58 63 70 75 80
529;18;5 9 15 20 25 30 33 40 45 50 53 60 64 70 75 80
530;20;3 6 13 18 23 28 34 40 45 50 55 60 65 70 73 79
531;9;3 8 14 20 25 30 34 39 43 50 54 58 65 70 75 77
532;6;5 9 15 20 25 30 34 40 43 49 55 60 65 70 75 80
533;12;5 9 14 20 25 30 33 40 41 48 55 60 65 67 72 80
534;4;4 8 14 20 25 30 34 40 45 49 54 60 65 70 75 80
535;0;4 7 15 20 25 30 34 39 45 49 55 58 65 70 75 78
536;10;5 8 15 20 25 27 35 38 45 50 55 60 65 70 75 79
537;1;5 10 15 20 25 30 34 40 44 48 55 58 65 70 75 80
538;23;4 6 15 19 24 30 34 37 45 50 55 60 64 70 75 80
539;2;3 6 13 19 24 29 34 40 45 50 55 60 63 70 75 80
540;21;5 6 15 20 24 30 34 40 43 49 55 60 65 70 72 80
541;3;5 10 15 20 25 30 34 40 45 50 55 56 65 69 75 80
542;25;5 6 14 20 24 30 34 40 45 50 55 60 62 70 75 80
543;7;4 6 15 19 24 30 34 40 45 49 55 60 65 70 75 80
544;11;2 6 11 16 22 26 31 40 44 46 52 56 62 70 72 80
545;24;5 9 15 20 24 27 35 39 45 50 55 56 63 70 74 77
546;16;5 10 15 20 25 30 34 40 42 50 55 60 65 70 75 79
547;17;5 10 15 20 25 28 34 40 45 48 54 60 65 70 75 80
548;13;5 6 15 20 24 30 34 40 45 49 55 58 65 70 74 78
549;8;2 10 11 20 22 30 34 40 44 49 55 60 62 70 72 80
550;15;5 10 15 20 24 29 35 40 42 50 54 56 63 70 75 80
551;14;5 7 15 20 25 30 31 40 44 50 52 60 65 69 75 80
552;19;4 8 14 20 24 29 35 38 45 50 55 60 63 70 73 80
553;22;5 8 15 20 24 30 34 40 41 49 55 60 65 70 72 80
554;5;5 10 14 20 24 26 35 40 43 50 55 57 62 70 75 79
555;20;4 7 14 20 23 30 31 40 45 49 55 60 65 70 72 80
556;18;5 10 15 20 25 30 34 40 45 46 55 60 63 70 75 80
557;9;3 9 13 20 23 30 31 40 43 50 55 60 63 68 72 80
558;6;3 6 12 18 23 29 34 40 44 50 55 60 64 70 75 80
559;12;5 6 15 20 25 30 33 40 45 48 55 59 65 68 75 79
560;0;4 8 15 20 24 30 31 38 42 50 51 60 64 68 74 80
561;4;5 10 15 20 24 27 34 40 45 49 55 60 62 70 75 80
562;3;5 7 15 20 25 29 34 40 45 48 54 59 65 69 75 78
563;1;5 10 15 20 25 30 34 40 44 48 53 57 65 70 75 80
564;10;4 6 14 19 24 28 34 40 45 49 55 60 65 70 75 80
565;21;3 6 13 18 23 28 35 38 42 50 55 59 64 70 72 80
566;23;5 9 15 20 25 30 33 37 45 50 51 59 65 70 75 80
567;2;5 8 15 20 24 29 33 40 45 49 55 60 63 70 75 80
568;24;4 6 14 19 23 27 35 38 45 50 55 57 63 70 74 78
569;25;3 6 13 20 24 30 34 40 45 48 55 60 64 70 75 80
570;7;5 9 15 20 25 30 34 39 45 50 55 60 65 70 75 80
571;11;5 9 15 20 24 30 31 38 45 49 51 60 63 68 74 80
572;16;5 7 15 20 25 30 33 40 43 50 55 60 65 70 75 80
573;17;5 10 15 20 25 30 34 40 45 50 51 59 65 67 75 80
574;13;3 6 14 19 24 30 35 38 44 50 55 58 65 70 72 80
575;15;5 9 15 20 25 29 35 40 42 50 54 56 63 70 75 80
576;8;3 9 13 20 24 30 33 37 45 50 54 60 62 70 73 80
577;19;5 10 15 20 25 30 34 39 45 50 54 58 64 70 75 79
578;14;5 10 14 20 24 30 34 40 44 50 53 60 65 70 75 80
579;22;3 6 12 17 23 30 34 40 41 49 55 60 65 70 72 80
580;20;5 10 15 20 24 30 32 40 45 49 55 60 65 70 72 80
581;5;4 8 13 20 23 26 35 40 44 50 55 59 62 70 74 79
582;6;2 6 12 17 22 30 34 40 45 48 54 60 63 69 75 80
583;18;4 7 15 20 25 29 35 39 43 50 55 58 65 70 75 76
584;9;3 9 12 20 23 30 31 40 44 50 52 60 63 68 72 80
585;12;5 7 15 20 25 30 34 40 42 48 55 60 65 68 72 80
586;0;2 6 12 18 23 30 31 39 41 50 51 60 64 68 73 80
587;4;5 10 15 20 25 30 34 39 45 47 55 60 65 70 75 80
588;3;5 10 15 20 25 30 33 40 45 50 52 59 65 69 75 80
589;1;5 6 15 20 25 30 34 40 45 48 54 57 64 70 75 80
590;23;5 10 15 20 24 27 34 39 45 50 55 60 65 70 75 78
591;10;5 7 15 20 25 29 34 38 44 48 53 60 65 67 75 80
592;21;4 9 15 20 23 30 34 40 43 48 55 60 65 70 72 80
593;24;5 6 15 20 23 30 35 38 43 49 55 60 63 70 72 80
594;2;5 10 15 20 24 29 34 40 45 50 55 60 64 70 75 80
595;11;5 10 15 20 25 28 31 39 45 48 51 60 63 68 75 79
596;25;4 6 14 20 24 30 34 40 45 50 55 60 62 70 75 80
597;7;5 10 15 20 25 30 33 40 42 49 55 60 65 70 72 80
598;15;5 8 15 20 25 28 35 40 43 50 55 56 64 70 75 80
599;13;3 6 13 19 24 30 34 40 44 49 55 59 65 70 73 79
600;17;5 10 15 20 25 29 34 40 45 48 54 60 65 68 75 80
601;16;5 8 15 20 24 30 34 40 45 47 55 60 65 70 75 80
602;8;3 8 13 20 24 30 34 37 45 50 55 60 62 70 73 80
603;19;4 6 14 20 23 30 35 37 45 47 55 60 62 70 72 80
604;14;5 8 15 20 24 30 34 40 45 49 55 58 65 70 75 80
605;20;5 10 15 20 25 30 33 40 45 49 55 60 65 70 75 76
606;22;5 10 15 20 25 30 34 40 42 48 55 60 65 70 72 80
607;5;4 6 15 19 24 29 35 39 45 50 55 56 63 70 73 80
608;12;5 6 15 20 25 30 34 38 44 50 55 60 65 67 74 80
609;18;4 10 14 20 24 30 34 40 45 47 55 59 62 70 75 80
610;6;5 9 15 20 25 30 34 40 45 48 55 60 64 69 75 80
611;9;5 10 15 20 24 29 35 39 45 50 55 60 64 70 74 80
612;0;4 8 15 20 25 30 31 38 42 50 51 60 65 67 74 80
613;4;5 6 15 20 24 27 34 40 45 49 55 60 62 70 75 79
614;3;4 8 13 20 24 29 34 40 45 48 54 58 64 70 75 80
615;1;5 10 15 20 25 30 35 40 45 49 54 57 65 70 75 79
616;23;5 10 15 20 25 30 33 37 45 50 53 60 65 70 75 80
617;21;5 10 15 20 24 27 35 39 44 50 55 60 65 70 73 80
618;10;5 8 15 20 25 30 34 38 45 50 55 60 65 70 75 80
619;24;5 8 15 20 24 27 35 38 45 50 55 58 63 70 74 78
620;15;4 6 14 18 24 28 35 40 44 50 55 56 63 70 75 80
621;2;2 6 12 16 22 30 34 40 45 49 55 60 62 70 75 80
622;11;3 9 13 20 24 27 32 38 45 46 51 60 62 69 73 79
623;25;5 6 15 20 24 30 34 40 45 50 55 60 62 70 75 80
624;7;4 6 14 20 24 30 34 40 41 49 55 60 65 70 72 80
625;16;5 9 15 20 25 30 33 40 43 48 54 60 65 70 75 80
626;17;4 9 13 20 24 29 35 40 44 49 53 60 65 69 75 80
627;13;3 6 12 17 23 29 35 40 43 50 55 60 65 70 73 80
628;19;5 10 15 20 25 29 34 40 45 48 55 60 65 69 75 80
629;8;5 10 15 20 25 29 34 37 45 50 55 60 62 70 73 80
630;20;3 6 13 18 23 30 34 40 45 49 55 60 65 70 72 80
631;14;5 10 15 20 25 30 34 40 45 50 55 60 65 70 75 80
632;5;5 10 14 20 24 26 35 40 43 50 55 58 62 70 75 79
633;22;5 9 15 20 25 27 35 39 44 50 55 60 65 70 74 79
634;12;5 10 15 20 25 30 35 40 44 46 55 60 65 70 74 80
635;6;5 8 15 20 24 30 33 40 45 50 55 60 64 70 75 80
636;18;5 10 15 20 24 30 34 40 45 47 55 58 62 70 75 80
637;0;3 6 14 19 24 30 31 38 41 50 51 60 64 69 74 80
638;9;1 6 11 17 22 30 31 40 43 50 53 60 62 69 72 80
639;3;3 6 13 19 24 30 34 40 45 50 54 57 64 70 75 80
640;4;5 10 15 20 25 30 34 37 45 50 55 60 64 70 75 80
641;23;2 6 12 17 23 30 34 39 45 48 55 60 64 70 75 80
642;1;5 10 15 20 25 30 34 40 45 50 55 58 65 70 75 80
643;24;5 10 15 20 25 30 31 40 45 49 55 59 65 70 75 76
644;21;5 7 14 20 24 27 35 40 43 50 55 59 64 70 73 80
645;10;5 10 15 20 25 27 34 40 45 50 55 60 65 70 75 79
646;15;4 7 14 20 25 30 35 40 41 50 55 58 65 70 75 80
647;11;5 10 15 20 25 30 31 37 45 50 51 60 65 68 75 80
648;2;5 10 15 20 24 28 34 40 45 47 55 60 63 69 75 80
649;16;5 9 15 20 25 30 34 40 42 50 55 60 65 70 75 80
650;13;4 7 14 20 24 30 35 40 44 49 55 58 65 70 73 79
651;25;5 10 15 20 25 30 33 40 45 49 54 58 63 69 75 80
652;7;4 6 15 18 24 30 33 39 45 50 53 60 65 70 75 80
653;17;2 6 11 17 22 29 34 40 43 49 54 60 64 69 75 80
654;19;5 8 14 20 24 28 35 37 45 50 55 57 62 70 74 77
655;8;1 6 11 16 22 30 34 40 44 49 55 60 62 70 72 80
656;20;4 6 14 18 24 28 34 40 45 50 55 60 65 70 74 79
657;5;5 10 15 20 25 30 35 37 45 50 55 57 65 70 75 76
658;14;5 6 15 20 24 30 34 40 45 48 55 60 65 70 75 80
659;22;4 6 15 19 24 30 35 39 42 47 55 59 65 70 72 80
660;12;5 10 15 20 25 30 34 40 42 49 55 60 65 68 72 80
661;6;5 10 15 20 24 29 34 40 45 50 55 60 64 70 75 80
662;0;5 10 15 20 25 30 34 38 44 49 55 60 65 68 75 80
663;18;5 9 15 20 24 30 32 40 45 47 55 60 62 70 75 80
664;3;5 10 15 20 25 29 34 40 45 48 54 58 65 70 75 80
665;9;4 9 15 20 24 30 34 37 45 50 54 60 63 69 72 80
666;4;4 10 15 20 25 29 34 39 45 48 55 60 65 70 75 80
667;23;5 10 15 20 23 30 34 40 44 49 55 60 65 70 75 80
668;1;3 6 14 19 24 30 34 38 45 50 53 59 65 69 75 80
669;24;4 9 15 20 23 30 35 38 43 49 55 60 63 70 72 80
670;21;5 9 14 20 24 27 35 39 43 50 55 60 64 70 73 80
671;15;2 6 12 17 22 28 35 40 41 50 55 56 63 70 75 80
672;10;5 10 15 20 25 30 33 37 45 50 52 60 65 68 75 80
673;16;5 6 15 20 25 30 35 40 43 49 55 60 65 70 75 80
674;11;5 7 15 20 25 30 34 40 45 49 55 60 64 70 75 80
675;2;4 8 15 20 25 28 34 39 45 49 55 60 65 70 75 80
676;13;5 10 15 20 24 30 34 40 42 46 55 60 65 70 72 80
677;17;5 6 15 20 24 30 34 38 45 50 52 58 64 69 75 80
678;25;3 6 12 19 24 30 34 40 45 48 55 60 63 70 75 80
679;7;5 10 15 20 25 30 33 39 45 50 53 60 65 69 75 80
680;20;5 10 15 20 24 30 31 40 45 49 55 60 65 70 72 80
681;19;4 6 14 18 23 28 35 38 45 50 55 57 63 70 74 78
682;8;1 7 11 20 22 30 34 40 43 49 55 60 62 70 72 80
683;12;5 6 15 19 24 30 33 40 44 48 55 57 65 68 74 79
684;14;5 10 15 20 25 30 34 40 44 49 55 60 65 69 75 80
685;5;4 6 14 20 24 28 35 39 45 50 55 57 63 70 75 79
686;22;5 7 15 20 25 30 35 39 42 47 55 59 65 70 73 80
687;6;5 10 15 20 25 30 34 40 45 47 55 60 65 70 75 80
688;3;5 10 15 20 25 30 33 40 45 50 52 58 65 68 75 80
689;0;4 10 15 20 25 30 31 37 42 50 51 60 65 68 74 80
690;18;4 6 15 19 24 29 34 38 45 50 55 60 63 70 75 79
691;9;5 10 14 20 24 30 31 39 45 50 51 59 62 70 72 80
692;4;2 6 12 17 23 28 34 40 45 49 55 60 62 70 75 80
693;23;5 10 15 20 25 30 34 37 45 50 53 59 65 70 75 80
694;1;5 9 15 20 25 30 34 40 45 50 54 58 64 70 75 80
695;24;5 9 15 20 24 28 34 37 45 50 55 58 63 70 75 77
696;21;5 10 15 20 25 30 35 40 45 48 55 58 65 70 75 79
697;15;4 8 15 20 24 30 34 38 45 50 53 57 63 70 74 80
698;16;5 10 15 20 25 30 33 40 45 50 54 59 65 70 75 80
699;10;3 6 14 18 24 27 34 38 45 50 55 60 65 70 74 80
700;11;3 7 14 20 24 29 31 38 45 49 51 60 62 69 75 80
701;13;4 7 14 20 24 30 34 40 41 49 55 60 65 70 72 80
702;2;5 8 15 20 24 29 35 40 45 50 55 59 64 70 74 79
703;20;5 10 15 20 25 29 35 40 45 49 55 60 65 70 73 80
704;17;5 10 15 20 25 30 34 40 45 50 52 59 65 69 75 80
705;25;5 10 15 20 24 30 34 40 45 50 55 60 62 70 75 80
706;7;3 6 13 19 24 29 34 40 45 49 55 60 65 70 75 80
707;19;4 7 14 20 24 30 34 40 45 49 55 60 65 70 75 80
708;12;5 10 15 20 25 27 34 40 45 46 51 60 65 70 74 80
709;8;5 8 15 20 25 30 34 40 45 49 54 60 65 70 75 80
710;5;3 7 12 20 23 26 35 40 45 50 55 60 62 70 74 79
711;14;4 7 14 20 24 30 34 40 44 50 55 60 65 70 74 80
712;3;5 10 15 20 25 30 34 40 45 49 55 57 65 70 75 80
713;22;5 6 15 19 25 29 35 38 42 49 55 60 65 70 73 80
714;6;5 10 15 20 24 29 34 40 45 50 55 60 64 70 75 80
715;0;5 10 15 20 24 30 34 39 41 49 51 60 65 69 74 80
716;18;3 6 13 18 23 30 34 38 45 50 55 60 63 70 75 79
717;23;2 6 11 16 22 30 34 39 44 49 55 60 64 70 75 80
718;9;4 10 14 20 24 30 31 40 44 50 53 60 63 68 72 80
719;4;3 6 12 19 24 30 34 40 45 49 55 60 64 70 75 80
720;24;4 6 14 20 24 27 35 38 45 50 55 58 63 70 74 78
721;1;5 10 15 20 25 30 34 40 44 50 55 60 65 70 75 80
722;15;5 10 15 20 24 28 35 40 45 50 55 57 64 70 75 80
723;21;5 10 15 20 25 26 35 39 44 50 55 60 64 70 73 80
724;16;5 8 15 20 25 30 34 40 43 47 55 60 65 70 75 80
725;11;3 6 13 18 23 28 31 40 45 46 51 58 63 69 73 79
726;10;4 6 15 19 24 27 35 38 45 50 55 60 65 70 75 79
727;13;4 6 15 19 24 30 34 39 45 50 52 57 65 70 73 80
728;20;5 10 15 20 25 29 34 40 45 47 55 60 65 70 75 76
729;2;5 10 15 20 24 30 34 40 45 50 55 60 64 70 75 80
730;17;5 10 15 20 25 30 35 39 45 47 55 60 65 70 75 80
731;19;4 9 14 20 23 30 35 37 45 48 55 60 62 70 72 80
732;25;3 6 13 19 24 30 34 40 45 48 55 60 63 70 75 80
733;7;4 9 14 20 25 30 34 40 41 49 54 60 65 70 72 80
734;12;5 10 15 20 25 29 31 38 42 50 53 60 65 66 73 80
735;8;2 6 12 20 23 30 34 37 45 50 55 60 62 70 73 80
736;5;5 7 15 20 24 26 35 40 44 50 55 57 62 70 74 78
737;14;5 8 15 20 25 29 33 40 45 50 54 60 65 68 75 79
738;3;5 10 15 20 25 29 34 40 45 49 55 57 64 70 75 80
739;22;5 6 15 20 25 30 34 40 42 49 55 60 65 70 72 80
740;6;5 10 15 20 25 28 34 40 45 50 55 60 64 70 75 80
741;0;3 9 14 20 24 30 32 39 41 50 51 60 64 69 74 80
742;23;4 10 14 20 23 30 34 40 44 49 55 60 65 70 75 80
743;18;5 9 15 20 25 30 35 40 44 50 53 58 65 70 75 80
744;4;5 9 15 20 25 30 34 40 45 50 55 60 64 70 75 80
745;9;5 10 15 20 25 30 32 38 45 50 53 60 64 70 75 80
746;24;4 9 15 20 24 28 35 39 42 50 55 60 63 70 72 80
747;1;5 10 15 20 25 30 34 40 44 49 54 58 65 69 75 79
748;15;5 10 15 20 25 30 35 40 45 50 52 56 65 70 75 80
749;21;4 9 15 20 23 30 34 40 43 48 55 60 65 70 72 80
750;16;5 10 15 20 25 29 31 40 45 48 54 60 65 66 75 79
751;13;5 9 15 20 25 29 35 38 44 50 55 60 65 69 74 80
752;11;2 6 12 17 22 26 31 40 45 46 51 57 62 70 72 80
753;10;5 10 15 20 25 27 34 40 43 49 55 60 65 70 75 80
754;20;4 7 15 20 25 30 34 40 44 48 55 60 65 70 73 80
755;19;5 6 15 19 24 30 35 39 45 49 55 60 64 70 73 80
756;17;5 10 15 20 25 28 34 40 45 48 53 60 65 68 75 80
757;2;4 8 14 20 23 29 34 40 45 49 55 60 63 70 75 80
758;12;4 6 15 17 24 28 34 40 44 50 55 60 65 68 74 80
759;25;5 7 15 20 25 30 35 40 44 49 54 59 65 70 75 78
760;7;2 6 12 16 22 30 34 40 41 49 55 60 65 70 72 80
761;5;5 10 15 20 25 30 33 40 44 49 55 60 65 70 75 80
762;8;4 9 14 20 24 30 34 37 45 50 55 58 62 70 73 80
763;3;3 6 14 19 24 30 33 40 45 50 54 58 64 70 74 80
764;14;2 6 12 18 23 30 34 40 43 50 55 60 64 70 74 80
765;6;5 7 15 20 24 29 34 40 45 50 55 60 64 70 75 80
766;22;5 9 15 20 25 27 35 39 43 50 55 59 65 70 74 79
767;0;2 6 12 16 22 30 31 38 41 49 51 60 63 68 73 80
768;23;5 10 15 20 25 30 34 38 45 50 55 60 65 68 75 80
769;4;4 6 13 20 24 27 34 40 45 49 54 60 62 70 75 80
770;18;3 6 12 17 23 30 34 40 44 49 55 59 64 70 75 80
771;24;5 9 15 20 24 30 35 37 45 48 55 60 65 70 74 80
772;9;5 10 15 20 25 30 31 40 45 50 54 60 62 69 72 80
773;1;5 10 15 20 25 29 34 40 45 49 54 59 64 70 75 80
774;15;5 7 15 20 25 29 35 39 42 50 55 58 65 70 75 78
775;16;4 6 14 20 25 30 34 40 43 47 55 60 65 70 75 80
